ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
7891040211531,Esparadrapo Nexcare Impermeável Bege com 25mmx3m,NEXCARE,A Nossa Drogaria,11.19,11.19,0.0,"Esparadrapo Impermeável Bege Nexcare mais discreto que o esparadrapo branco tradicional, é bastante resistente e possui alta aderência. Por ser imperm"
9990053050484,Brexin 20mg com 5 comprimidos,BREXIN,A Nossa Drogaria,48.99,52.35,6.418338108882516,
9980738085047,Sabonete Líquido Suavié 140ml,SUAVIE,A Nossa Drogaria,55.99,72.79,23.08009341942575,
7896115703065,Talco Trá Lá Lá Baby Bem Estar 160g,TRA LA LA,A Nossa Drogaria,14.39,14.39,0.0,"O Talco Trá Lá Lá Baby Bem Estar previne a irritação d apele causada por assaduras. Possui fórmula desenvolvida sem corante, com extratos vegetais de "
9980553048111,Desodorante Creme Tabu Romance 55g,TABU,A Nossa Drogaria,4.99,6.49,23.112480739599384,
9990546391995,Pente Condor Joy sm k8,CONDOR,A Nossa Drogaria,6.09,6.09,0.0,Pentear e desembaraçar cabelos lisos e ondulados.
9980594088107,Órtese Para Punho Mercur Com Tala Bilateral Preta G,MERCUR,A Nossa Drogaria,53.69,69.8,23.080229226361027,
7898079000426,Preservativo Prudence Extra Texturizado com 3 unidades,PRUDENCE,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Combina relevos pontilhados e ondulados, que estimulam ainda mais o prazer. Também tem o formato anatômico que proporciona melhor ajuste ao corpo do h"
9980125046347,Stele creme vaginal 50g,STELE,A Nossa Drogaria,62.69,65.88,4.842137219186393,
9981739014616,"Creme de Tratamento Bio Extratus tutano,ceramidas e manteiga de karité 250g",BIO EXTRATUS,A Nossa Drogaria,34.49,34.49,0.0,
9990581404742,Óleo Seiva de Mutamba com complexo vitaminico 50ml,SEIVA DE MUTAMBA,A Nossa Drogaria,16.29,16.29,0.0,
7506306214972,Desodorante Aerosol Rexona Men Clinical Clean 91g 150ml,REXONA,A Nossa Drogaria,16.99,22.09,23.08736985061114,Rexona Aerosol Clinical Men Clean com 3x mais proteção. Possui nova tecnologia Defense+ proporcionando 96h de proteção e melhor performance contra o s
7898524349155,Gelatina Salon Line #Todecacho Transição Capilar Muito Mais Definição 550g,#TODECACHO,A Nossa Drogaria,19.99,25.99,23.08580223162755,"A Gelatina Salon Line #Todecacho Transição Capilar Muito Mais Definição turbinada com Óleo de Jojoba, Óleo de Girassol e Cafeína contribui para a repo"
7509546661353,Kit Escova Dental Infantil Colgate Smiles Agnes e Fluffy +6 Anos com 2 Unidades,COLGATE,A Nossa Drogaria,21.99,28.59,23.084994753410292,A escova dental Colgate Smiles +6 Anos foi desenvolvida especialmente para crianças com uma combinação de dentes de leite e permanentes. Possui cerdas
9990583242199,Sabonete Barra Granado Glicerina Calêndula 90g,GRANADO,A Nossa Drogaria,5.49,7.14,23.109243697478988,
9990537209322,"Fita Microporosa Cremer branca 2,5cmx90cm",CREMER,A Nossa Drogaria,5.99,7.79,23.106546854942234,
9980710015000,Seringa BD Insulina Ultra-Fine 30ui com 10 Unidades Agulha 8mm,BD,A Nossa Drogaria,39.99,51.99,23.081361800346222,
7894916512558,Esogastro IBP 14 Dias com 56 Cápsulas,ESOGASTRO,A Nossa Drogaria,379.99,438.48,13.339262908228422,Esogastro IBP é destinado ao alívio prévio dos sintomas dispépticos (indigestão) relacionados à infecção pela bactéria Helicobacter pylori e indicado 
9990559075882,Pilha Duracell AA Pequena com 2 Unidades,DURACELL,A Nossa Drogaria,15.49,20.14,23.088381330685202,"Quando se trata de pilhas confiáveis e de longa duração, Duracell é a melhor opção. Projetadas para fornecer aquela energia extra as pilhas AA (Pilha "
7500435127233,Absorvente Always Seca com Abas P com 16 Unidades Leve Mais Por Menos,ALWAYS,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Sinta-se limpa e confortável com o novo “Always Super Proteção” com formato anatômico, desenhado para a mulher brasileira, que se adapta ao seu corpo "
7896261020306,Entresto 49/51mg com 60 comprimidos,ENTRESTO,A Nossa Drogaria,420.89,424.19,0.7779532756547747,
7899706125024,Tintura Casting Creme Gloss 500 Castanho Claro,CASTING,A Nossa Drogaria,28.99,37.69,23.083045900769438,"A Coloração sem amônia Casting Creme Gloss proprociona aos cabelos cor incrível e brilho gloss insuperável. Não resseca os fios, nutre intensamente a "
7896676422276,Amytril 25mg com 60 comprimidos,AMYTRIL,A Nossa Drogaria,74.49,76.88,3.108740894901141,
3014260019723,Escova Dental Infantil Oral-B Kids Mickey,ORAL-B,A Nossa Drogaria,7.99,10.39,23.09913378248316,"O que é e para que serve a Escova de Dente Infantil Oral-B Mickey? Oral-B Kids é a escova de dente da marca, desenvolvida especialmente para as crianç"
7892031607432,Sabonete Líquido Johnson's Baby Da Cabeça Aos Pés Glicerina 400ml,JOHNSON,A Nossa Drogaria,34.99,45.49,23.081996043086395,"O sabonete líquido Johnson s Baby Da Cabeça aos Pés de Glicerina possui uma fórmula tão suave quanto a água pura para os olhos, a pele e o cabelo do b"
9990562078894,Desodorante Roll-On Rexona Women Sem Perfume 50g,REXONA,A Nossa Drogaria,9.99,12.99,23.094688221709003,"•	Desodorante Antitranspirante Rexona Feminino Rollon SEM PERFUME 50ml. •	Hipoalergênico. •	0% Parabenos, Corantes, Perfume, Álcool etílico. •	48 hora"
7896862960254,Gastrogel Fresh Suspensão Oral Menta 150ml,GASTROGEL,A Nossa Drogaria,27.49,27.82,1.1861969805895156,"Gastrogel Fresh é indicado para o tratamento dos sintomas da acidez estomacal, azia, desconforto estomacal, dor de estômago, dispepsia (indigestão), q"
7896221807770,Kit Shampoo 325ml + Condicionador 200ml Márcia Concentrados Claro e Natural Camomila,MARCIA,A Nossa Drogaria,9.49,12.34,23.09562398703403,
7898955455104,Lubrinat Gel Hidratante Intravaginal 30g + 10 Aplicadores,LUBRINAT,A Nossa Drogaria,101.99,116.8,12.679794520547949,"Lubrinat é um gel hidratante intravaginal desenvolvido para as mulheres que sofrem de secura vaginal de várias origens, cujo epitélio vaginal não prod"
9981739014609,Condicionador Bio Extratus tutano e ceramidas 250ml,BIO EXTRATUS,A Nossa Drogaria,33.99,44.19,23.082145281737944,
9981882091182,Condicionador Dove Reconstrução Completa 200ml,DOVE,A Nossa Drogaria,13.99,18.19,23.08960967564596,"O condicionador Dove Reconstrução Completa com ativos de reparação de Nutri-Queratina nutre profundamente os cabelos danificados, reparando os danos v"
7506339396492,Creme Dental Oral-B 3D White Perfection 102g,ORAL-B,A Nossa Drogaria,17.99,23.39,23.08678922616504,O que é e para que serve a Pasta de Dente Oral-B 3D White Perfection? Oral-B 3D White Perfection é um creme dental com a mais avançada tecnologia de b
7898549758413,Fascia com 30 Sachês Abacaxi,FASCIA,A Nossa Drogaria,129.99,168.99,23.078288656133495,
9980553038525,Desodorante Creme Tabu Flores 55g,TABU,A Nossa Drogaria,4.99,6.49,23.112480739599384,
8718117604067,Fórmula Infantil Aptamil Pepti 800g,APTAMIL,A Nossa Drogaria,249.99,324.99,23.07763315794332,Aptamil Pepti é uma fórmula infantil para lactentes e de seguimentos para lactentes e crianças de primeira infância destinada a necessidades dietoterá
3282770139167,Sabonete Barra Nutriol 70g,NUTRIOL,A Nossa Drogaria,34.99,45.49,23.081996043086395,"Nutriol sabonete em barra pele seca mais do que hidratação é nutrição da pele, com ação antiressecamento. Higiene que restaura o conforto e maciez. Po"
3282770108422,Anacaps Ducray Activ+ com 30 comprimidos,DUCRAY,A Nossa Drogaria,141.99,184.59,23.07817324882171,Suplemento alimentar para o fortalecimento de cabelos e unhas.
7891058003562,"Puran T4 37,5mcg com 30 comprimidos",PURAN T4,A Nossa Drogaria,10.99,11.14,1.3464991023339312,
0048675959360,Brincos para bebês Studex 0300,STUDEX,A Nossa Drogaria,63.99,83.19,23.079697078975837,
9980173100510,Gel Cicatricure para Cicatrizes e Estrias 30g,CICATRICURE,A Nossa Drogaria,29.99,38.99,23.08284175429598,Cicatricure Gel foi especificamente desenvolvido para melhorar a pele com cicatrizes e estrias. Sua tecnologia inovadora hidrata e ajuda a melhorar a 
9990553378880,Desodorante creme Herbíssimo fresh 55g,HERBISSIMO,A Nossa Drogaria,5.49,7.14,23.109243697478988,
7898943707086,Ateroma 20mg com 30 Comprimidos,ATEROMA,A Nossa Drogaria,88.29,91.12,3.105794556628616,Ateroma (atorvastatina cálcica) comprimidos revestidos é indicado para tratamento de: - hipercolesterolemia (aumento da quantidade de colesterol no sa
7896422522632,Oxalato de Escitalopram 15mg com 30 comprimidos Medley,MEDLEY,A Nossa Drogaria,69.99,144.95,51.71438427043809,"Oxalato de Escitalopram é indicado para: • Tratamento e prevenção da recaída ou recorrência da depressão; • Tratamento do transtorno do pânico, com ou"
9980766019328,Absorvente Interno Intimus Mini Com 8 Unidades,INTIMUS,A Nossa Drogaria,8.99,11.69,23.09666381522668,"Os Absorventes Internos INTIMUS te deixam confortável para se sentir confiante, com o máximo de discrição e liberdade de movimentos. Sua exclusiva cob"
8903855061993,"Venlift OD 37,5mg com 30 comprimidos",VENLIFT,A Nossa Drogaria,46.59,50.2,7.191235059760959,
9990100009724,Citoneurin 5000 com 3 ampôlas 3ml,CITONEURIN,A Nossa Drogaria,19.69,19.73,0.20273694880891258,
9990766317416,Absorvente Intimus Tripla Proteção Seca Sem Abas Com 8 Unidades,INTIMUS,A Nossa Drogaria,4.99,6.49,23.112480739599384,"O ABSORVENTE INTIMUS TRIPLA PROTEÇÃO possui um sistema de centro azul aliado as redes de canais, que distribuem o fluxo por todo o absorvente, ajudand"
9990070372149,Pyloripac IBP 30/500/500mg com 7+28 Comprimidos,PYLORIPAC,A Nossa Drogaria,221.99,255.03,12.955338587617138,
7891317005191,Subtrax 800/160mg com 10 Comprimidos,SUBTRAX,A Nossa Drogaria,24.49,25.81,5.114296784192174,Subtrax (sulfametoxazol + trimetoprima) é indicado para o tratamento de infecções causadas por microrganismos sensíveis à associação dos medicamentos 
7898148294596,Acetato de Dexametasona creme 10g Prati Donadizzi,PRATI-DONADUZZI GENERICO,A Nossa Drogaria,6.99,13.17,46.924829157175395,"Dexametasona é destinado ao tratamento de doenças inflamatórias e pruriginosas (que causam coceira) da pele, incluindo eczemas, dermatites seborreicas"
7891150060166,Sabonete Líquido Lux Botanicals Buquê de Jasmim 250ml,LUX,A Nossa Drogaria,9.99,12.99,23.094688221709003,"Seu banho um momento único, especial e relaxante. Com óleos hidraflorais e extrato de Jasmim. Sensação de uma pele com um toque aveludado. Uma varieda"
9990003402950,Brometo de Ipratrópio Solução para Inalação 20ml Biosintética,BIOSINTETICA,A Nossa Drogaria,8.99,16.92,46.86761229314421,
7896436906374,Monitor de Pressão Omron Pulso 6124,OMRON,A Nossa Drogaria,166.99,217.09,23.07798608871896,"O Monitor de Pressão Arterial de Pulso Control HEM-6124 é compacto e fácil de usar em casa, no trabalho ou durante uma viagem, perfeito para pessoas q"
9980133095566,Mirugell solução oftálmica estéril 15ml,MIRUGELL,A Nossa Drogaria,61.19,61.27,0.13056960992330335,
0070847022503,Energético Monster Energy Lata 473ml,MONSTER,A Nossa Drogaria,11.99,15.59,23.09172546504169,"Monster Energy é um energético à base de taurina e cafeína, fornecendo a energia necessária para seu dia render mais."
7896112401179,Disfor Caps com 30 cápsulas,DISFOR,A Nossa Drogaria,116.19,151.05,23.07845084409137,
9980074036994,Trok G pomada 30g,TROK,A Nossa Drogaria,30.89,32.49,4.924592182209919,
7896523206806,Ciflogex Diet menta-limão com 12 pastilhas,CIFLOGEX,A Nossa Drogaria,18.99,23.47,19.088197699190456,
9980003134531,"Carvedilol 12,5mg com 30 comprimidos Biosintética",BIOSINTETICA,A Nossa Drogaria,33.99,61.92,45.106589147286826,
7896221807541,Ampola Márcia Hidrashock Pantenol B5 10ml,AMPOLAS,A Nossa Drogaria,1.89,2.46,23.17073170731707,"Tratamento Instantâneo Intensivo Hidrashock Pantenol B5 com ação antiqueda para cabelos fracos, possui fórmula que nutre, protege e hidrata os fios em"
0048675991902,Brincos Deluxe Supermaxi 6mm Studex L6100Y,STUDEX,A Nossa Drogaria,35.49,46.14,23.081924577373215,
7899640806072,Quelatos mulher com 30 cápsulas,QUELATUS,A Nossa Drogaria,112.89,112.89,0.0,
9990665284727,Fórmula Infantil Ninho Fases 1+ 400g,NINHO,A Nossa Drogaria,31.99,41.59,23.082471748016363,NINHO® Fases 1+ é um composto lácteo balanceado criado para ajudar o seu filho a crescer e a se desenvolver na fase pré-escolar*. Com uma combinação e
9990070335458,Peridal 10mg com 30 comprimidos,PERIDAL,A Nossa Drogaria,26.79,26.87,0.29772981019725586,
7896094918603,Benegrip Multi Noite com 4 Comprimidos,BENEGRIP,A Nossa Drogaria,11.09,11.82,6.175972927241968,
7897042013852,Kit Shampoo + Condicionador Skala Expert #MaisCachos 325ml,SKALA,A Nossa Drogaria,15.99,20.79,23.08802308802308,
7898623956049,Creme para Pentear Salon Line Hidra Coco Litrão 1 Litro,SALON LINE,A Nossa Drogaria,24.99,32.49,23.08402585410897,"O Creme para Pentear Salon Line Hidra Coco Litrão enriquecido com Leite de Coco e Colágeno condiciona profundamente os fios danificados, tem efeito an"
7891150067561,Shampoo Clear Detox Diário Leve 400ml Pague 330ml,CLEAR,A Nossa Drogaria,25.99,33.79,23.08375258952353,O Shampoo Anticaspa Clear Detox Diário promove limpeza profunda dos resíduos e impurezas e nutrição para restaurar a saúde do seu cabelo e couro cabel
9980562049352,Desodorante Roll-On Rexona Men Invisible 50ml,REXONA,A Nossa Drogaria,10.99,14.29,23.093072078376487,
7897042013845,Kit Shampoo + Condicionador Skala Expert Amido de Milho 325ml,SKALA,A Nossa Drogaria,15.99,20.79,23.08802308802308,
9990001262129,Contracep com 1x1ml,CONTRACEP,A Nossa Drogaria,24.99,32.5,23.107692307692318,Contracep (acetato de medroxiprogesterona) é um anticoncepcional injetável indicado para previnir a gravidez.
7896015591410,Fixador de Dentadura Corega Ultra Creme Menta 19g,COREGA,A Nossa Drogaria,25.99,33.79,23.08375258952353,
7899640804672,Atak Clav 875/125mg com 20 comprimidos,ATAK CLAV,A Nossa Drogaria,89.99,93.2,3.4442060085836945,
4005900734075,Sabonete Líquido Nivea Erva Doce Refil 200ml,NIVEA,A Nossa Drogaria,7.99,10.39,23.09913378248316,"O Sabonete Líquido Nivea Erva Doce possui fragrância refrescante de erva doce, e gera uma espuma cremosa e suave para uma sensação de pele macia e hid"
9980515077197,Gel Fixador Bedran azul 230g,BEDRAN,A Nossa Drogaria,4.99,6.49,23.112480739599384,
7897316806081,"Ganfort UD colírio 0,4ml",GANFORT,A Nossa Drogaria,221.49,223.29,0.8061265618702018,
7899640803927,Assert 50mg com 30 Comprimidos,ASSERT,A Nossa Drogaria,99.99,101.47,1.4585591800532205,
7897947604582,Pós-Sol Calamed Loção 100ml,CALAMED,A Nossa Drogaria,17.99,23.39,23.08678922616504,"Calamed Loção Pós-Sol proporciona alívio imediato da dor da queimadura solar, com ação calmante e refrescante, hidrata a pele queimada."
7896261015586,"Exforge HCT 160/12,5/5mg com 28 comprimidos",EXFORGE,A Nossa Drogaria,193.09,193.17,0.04141429828647958,
9990070274658,Atenolol 50mg com 30  comprimidos Medley,MEDLEY,A Nossa Drogaria,9.99,17.94,44.31438127090301,
7898079006770,Preservativo Prudence Cores E Sabores Mix Leve 8 Pague 6 Unidades,PRUDENCE,A Nossa Drogaria,11.19,11.19,0.0,"Preservativo Prudence Cores e Sabores Mix são 8 camisinhas com sabores diferentes: morango, hortelã, chocolate e tutti frutti."
9990780104344,Escova Dental Sorriso Original Macia com 1 Unidade,KOLYNOS,A Nossa Drogaria,3.69,3.69,0.0,"Suas cerdas arredondadas limpam os dentes e massageiam a gengiva, o cabo com apoio antiderrapante oferece mais firmeza na escovação e o limpador de li"
7613036671934,Fórmula Infantil NAN Sensitive 800g,NAN,A Nossa Drogaria,134.59,174.97,23.078241984340174,"Fórmula Infantil NAN Sensitive para Lactentes possui DHA, ARA, Nucleotídeos e Prebióticos. Não contém glúten."
9990665309789,Composto Lácteo Ninho Fases 3+ 400g,NINHO,A Nossa Drogaria,27.99,36.39,23.083264633140978,"NINHO® Fases 3+ foi criado com nutrientes essenciais para ajudar o seu filho, que está crescendo e aprendendo a ser cada vez mais independente. Com um"
9990130060054,"Celestone 0,5mg com 20 comprimidos",CELESTONE,A Nossa Drogaria,20.79,21.81,4.676753782668497,
9990580299486,Aparelho de Depilação Gillette Prestobarba Woman com 2 unidades,GILLETTE,A Nossa Drogaria,9.99,9.99,0.0,O Aparelho de Depilar Descartável Feminino Gillette Prestobarba é ideal para depilação do corpo feminino.
7896006222668,Florastor com 6 Sachês,FLORASTOR,A Nossa Drogaria,28.59,37.17,23.083131557707837,"Florastor é um probiótico a base de Lactobacillus acidophilus liofilizado, microrganismos vivos benéficos, que contribuem para o equilíbrio da flora i"
9980547116079,Preservativo Olla sensitive com 3 unidades,OLLA,A Nossa Drogaria,9.99,12.99,23.094688221709003,
9980077102528,Quitlis solução oral 150ml,QUITLIS,A Nossa Drogaria,71.79,76.16,5.7379201680672125,
9980766093748,Absorvente Interno Intimus Super Leve16 Pague 15 Unidades,INTIMUS,A Nossa Drogaria,16.99,22.09,23.08736985061114,"Os Absorventes Internos INTIMUS te deixam confortável para se sentir confiante, com o máximo de discrição e liberdade de movimentos. Sua exclusiva cob"
9990125263095,Contractubex Gel 20g,CONTRACTUBEX,A Nossa Drogaria,105.59,118.32,10.758958755916147,Contractubex para o tratamento de cicatrizes com o objetivo de melhorar a qualidade da cicatrização e prevenir o aparecimento de cicatrizes hipertrófi
7896658034220,Zyad Diário 5mg com 30 Comprimidos,ZYAD,A Nossa Drogaria,89.49,89.5,0.011173184357549104,Este medicamento é indicado para o tratamento da disfunção erétil (DE).
9981924094324,Gel cola para cabelos Trá Lá Lá kids 250g,TRA LA LA,A Nossa Drogaria,11.99,15.59,23.09172546504169,
7896658022371,Dorene Tabs 75mg com 30 Comprimidos,DORENE,A Nossa Drogaria,69.99,74.1,5.5465587044534415,
7898636191321,Lomecan Creme Vaginal 20g com 3 Aplicadores,LOMECAN,A Nossa Drogaria,52.49,54.51,3.705742065676021,"O Creme Vaginal Lomecan é indicado para o tratamento local da vaginite, infecção causada por fungos, geralmente do gênero Candida, localizada na área "
9990074363686,Noex 64mcg com 120 doses,NOEX,A Nossa Drogaria,77.59,77.68,0.11585993820804052,
9980594010696,Bolsa Quente Mercur lilás M,MERCUR,A Nossa Drogaria,0.0,0.0,,
9990792224573,Tintura Líquida Embelleze Fleury 1.7 Preto Azulado,FLEURY,A Nossa Drogaria,6.99,9.09,23.102310231023093,
9980003101540,"Carvedilol 6,25mg com 30 comprimidos Biosintética",BIOSINTETICA,A Nossa Drogaria,11.69,53.47,78.13727323732934,
9980672028025,Esmalte Risqué Adoro essa Cor Bali 8ml,RISQUE,A Nossa Drogaria,3.99,5.19,23.121387283236995,A linha Risqué Adoro essa cor possui uma secagem rápida com uma textura única e cores cativantes possibilitando a composição de vários looks.
9990665244547,Fórmula Infantil NAN Sem Lactose 400g,NAN,A Nossa Drogaria,72.99,94.89,23.079355042681005,"Fórmula Infantil para Lactentes e de seguimento para lactentes destinada a necessidades dietoterápicas específicas com restrição de lactose. Com DHA, "
3282770141481,Protetor Solar Avène Mat Perfect Fluido com Cor FPS60 40g,AVENE,A Nossa Drogaria,91.99,119.59,23.078852746885193,O Protetor Solar Avène Mat Perfect Fluido com Cor FPS60 assegura uma proteção muito ampla frente aos raios UVB assim como aos UVA curtos e longos. O P
7896000727497,Creme de Tratamento Niely Gold Água de Coco 430g,NIELY,A Nossa Drogaria,15.99,20.79,23.08802308802308,"O Creme de Tratamento Niely Gold Água de Coco proporciona hidratação potente que não pesa, com ação sob medida para todos os tipos de Cabelo. Poder hi"
0382904917012,Seringa BD Insulina Ultra-Fine 50ui com 10 Unidades Agulha 6mm,BD,A Nossa Drogaria,39.99,51.99,23.081361800346222,
9990070286217,Cetoprofeno gotas 20ml Medley,MEDLEY,A Nossa Drogaria,9.99,21.9,54.38356164383562,
9980515125805,Tintura Creme Kit Hidracollor Preto Azulado Intenso 2.11,HIDRACOLLOR,A Nossa Drogaria,9.99,12.99,23.094688221709003,
9990074396097,Trok N pomada 30g,TROK,A Nossa Drogaria,39.99,41.23,3.00751879699247,
7896181921325,Dicloridrato de Betaistina 16mg com 30 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,16.89,30.73,45.0374227139603,
9990750240966,Preservativo Blowtex Lubrificado com 3 Unidades,BLOWTEX,A Nossa Drogaria,4.89,4.89,0.0,
9990525071191,Creme de Barbear Bozzano refrescante 65g,BOZZANO,A Nossa Drogaria,9.99,12.99,23.094688221709003,"Creme de Barbear Bozzano refrescante, reduz os efeitos da irritação provocados pela lâmina, diminuindo o vermelhidão e a sensação de ardência. Sua sec"
7891150026025,Sabonete Barra Dove Baby Hidratação Enriquecida 75g,DOVE,A Nossa Drogaria,4.59,4.59,0.0,O sabonete em barra Dove Baby Hidratação Enriquecida ajuda a repor a hidratação e os nutrientes essenciais da pele do bebê perdidos durante o banho. E
7897337710930,"Stezza 2,5/1,5mg com 28 comprimidos",STEZZA,A Nossa Drogaria,54.99,59.48,7.54875588433086,
7899026400559,Esmalte Cremoso Colorama black 8ml,COLORAMA,A Nossa Drogaria,4.99,6.49,23.112480739599384,
9980133095573,Plenigell solução oftálmica estéril 5ml,PLENIGELL,A Nossa Drogaria,29.99,30.05,0.19966722129783898,
9990130367825,Polaramine gotas 20ml,POLARAMINE,A Nossa Drogaria,40.29,40.38,0.22288261515602814,
9990604083947,Gel Lubrificante Íntimo K-Y 50g,KY,A Nossa Drogaria,23.99,31.19,23.08432189804426,
7891010987787,Antisséptico Bucal Listerine Anticáries Zero Álcool 500ml,LISTERINE,A Nossa Drogaria,29.99,38.99,23.08284175429598,"O antisséptico bucal Listerine Anticáries Zero Álcool mata até 99% dos germes e bactérias que causam placa, gengivite e mau hálito, deixando os dentes"
7891024021590,Escova Dental Colgate Ultra Soft Ultra Suave/ Macia com 1 Unidade,COLGATE,A Nossa Drogaria,16.99,24.69,31.186715269339828,A Escova Dental Colgate Ultrasoft possui cerdas de 0.1mm que são ultra macias e de alta densidade para uma limpeza mais suave e eficaz.
7897129304552,Euryale C 50g,EURYALE C,A Nossa Drogaria,169.99,220.99,23.07796732883841,"Theraskin traz uma tecnologia exclusiva e inovadora, com patente requerida da Vitamina C pura, mricronizada e estabilizada. Euryale C é um sérum anti-"
0070942501255,Escova Dental Gum Travel Ortho,GUM,A Nossa Drogaria,13.99,18.19,23.08960967564596,Cerdas com corte em V facilitam a limpeza ao redor do aparelho ortodôntico. Filamentos cobertos com agente antibacteriano conservam as cerdas limpas e
7509552917413,Spray Retoque de Raiz L'Oréal Magic Retouch Louro Claro 75ml,LOREAL PARIS,A Nossa Drogaria,31.99,41.59,23.082471748016363,
7899551301673,Zimiex 10mg com 30 comprimidos,ZIMIEX,A Nossa Drogaria,64.99,69.23,6.124512494583289,
7896637032544,Extima com 30 Sachês,EXTIMA,A Nossa Drogaria,289.99,376.99,23.077535213135626,"Extima é indicado para pessoas que desejam combater a perda de massa, força e função da musculatura esquelética e também aqueles que querem manter a b"
9980780105854,Sabonete Barra Protex Limpeza Profunda Original 85g,PROTEX,A Nossa Drogaria,3.99,5.19,23.121387283236995,"Protex Limpeza Profunda cuida da pele do corpo e do rosto, ajudando a remover a oleosidade da pele, sem ressecá-la. Oferece proteção antibacteriana na"
7898623950764,Creme para Pentear Salon Line Definição Intensa 1kg,SALON LINE,A Nossa Drogaria,29.89,38.86,23.082861554297473,
7500435125406,Shampoo Pantene Hidro-Cauterização 175ml,PANTENE,A Nossa Drogaria,12.69,16.5,23.090909090909093,
7892828002037,Mildê 1.000 UI Gotas 10ml,MILDE,A Nossa Drogaria,31.99,41.59,23.082471748016363,"Mildê é um suplemento vitamínico em gotas de uso oral, composto por vitamina D3 (colecalciferol). Sua ingestão complementa o consumo de vitamina D adq"
9980673132004,Silicone Reparador de Pontas Niely Gold Pós-Química Selagem de Pontas 42ml,NIELY,A Nossa Drogaria,26.99,35.09,23.0834995725278,"Reparador de Pontas Pós-Química Niely Gold em sua fórmula une a hidratação e regeneração profunda, deixando os cabelos mais resistentes e livres de da"
9990023303435,Metildopa 500mg com 30 comprimidos EMS,EMS,A Nossa Drogaria,53.99,56.79,4.930445500968473,
9990111057028,Mercilon com 21 Comprimidos,MERCILON,A Nossa Drogaria,59.99,61.89,3.069962837291962,
9981882111484,Shampoo Dove Oleo Nutrição 400ml,DOVE,A Nossa Drogaria,19.99,25.99,23.08580223162755,"O shampoo Dove Óleo Nutrição enriquecido com Nutri Óleos trata os cabelos secos e controla o frizz. Com fórmula não oleosa lava suavemente, deixando o"
7898939082609,Tintura Salon Line Light Color Profissional Chocolate 6.7,LIGHT COLOR,A Nossa Drogaria,15.99,20.79,23.08802308802308,"A Coloração Salon Line Light Color Profissional colore e trata o cabelo de forma suave e sem Amônia. Enriquecida com Óleo de Coco e Macadâmia, nutre, "
7898087340125,Dersani Hidrogel 30g,DERSANI,A Nossa Drogaria,49.99,59.96,16.62775183455637,"Dersani Hidrogel é um gel hidratante, destinado ao tratamento de feridas. Possui em sua formução Ácidos Graxos, Vitaminas A e E, Propilenoglicol, Edet"
7899884200476,Tonalizante Altamoda 10 preto kit 120g,ALTAMODA,A Nossa Drogaria,14.49,18.84,23.089171974522294,
9990581081943,Brilhantina Seiva de Mutamba e Juá 45g,SEIVA DE MUTAMBA,A Nossa Drogaria,14.99,14.99,0.0,
9980731034189,Algodão York disco com 50 unidades,YORK,A Nossa Drogaria,11.69,15.2,23.09210526315789,"Algodão em Discos York possui tecnologia Duo Face, tendo um lado macio, próprio para aplicação de loções e cremes, e outro lado texturizado, eficaz na"
9990100009748,Dexa Citoneurin NFF com 3 âmpolas 3ml,CITONEURIN,A Nossa Drogaria,48.99,51.75,5.333333333333334,Dexa-Citoneurin contém fosfato de dexametasona e vitaminas do complexo B que promovem alívio rápido da inflamação e da dor de diferentes causas.
9980657074696,Desodorante Aerosol Monange Sensível Sem Perfume 150ml,MONANGE,A Nossa Drogaria,9.29,12.08,23.096026490066237,"Monange Desodorante Aerosol Sensível é livre de álcool, corantes e parabenos, sua fórmula é composta de extrato de algodão para um cuidado e proteção "
7500435138703,Kit Escova Dental Oral-B Gengiva Detox Ultrafino com 3 unidades,ORAL-B,A Nossa Drogaria,33.99,44.19,23.082145281737944,A escova Oral-B Gengiva Detox ajuda a remover bactérias que geram a placa bacteriana. Ela une duas tecnologias de Oral-B: as cerdas Ultrafinas e cruza
9980012126534,Caltrate 600mg+D200mg com 60 comprimidos,CALTRATE,A Nossa Drogaria,140.99,183.29,23.078182115772815,Caltrate 600+D é um suplemento à base de cálcio e vitamina D. O corpo necessita de cálcio para formar e manter os ossos fortes. O cálcio também é nece
7899706159258,Loção Hidratante CeraVe 200ml,CERAVE,A Nossa Drogaria,71.99,93.59,23.07938882359227,CeraVe Loção Hidratante hidrata e ajuda a restaurar a barreira protetora da pele. Com fórmula leve e não oleosa contém as 3 ceramidas essenciais para 
9980003037986,Fosfato Sódico de Prednisolona suspensão 60ml Biosintética,BIOSINTETICA,A Nossa Drogaria,18.39,19.95,7.819548872180448,"O fosfato sódico de prednisolona é um medicamento à base de prednisolona, possui potente ação anti-inflamatória, antirreumática e antialérgica destina"
7891000097649,Fórmula Infantil Nanlac Comfor 1 a 3 800g,NAN,A Nossa Drogaria,65.49,85.14,23.079633544749832,"Fórmula Infantil de seguimento para Lactentes e crianças de primeira infância. A partir do 10º mês de idade. Possui prebióticos, DHA, ARA e Nucleotíde"
