URL,Preço sem desconto,Preço com desconto,% de desconto
https://www.farmaciarosario.com.br//olmetec-anlo-40-10mg-30-comprimidos,"R$ 174,33","R$ 139,46", -20%
https://www.farmaciarosario.com.br//lacipil-4mg-14comprimidos,"R$ 106,17","R$ 84,94", -20%
https://www.farmaciarosario.com.br//losartana-potassica-hidroclorotiazida-100-25mg-30comprimidos-369794,"R$ 97,31","R$ 63,25", -35%
https://www.farmaciarosario.com.br//prazol-15mg-28capsulas,"R$ 64,08","R$ 55,11", -14%
https://www.farmaciarosario.com.br//venoxide-450mg-50mg-60comprimidos,"R$ 121,49","R$ 121,49",
https://www.farmaciarosario.com.br//hyzaar-100-25mg-30comprimidos,"R$ 120,80","R$ 99,04", -18%
https://www.farmaciarosario.com.br//valsartana-320mg-30-comprimidos,"R$ 74,67","R$ 48,53", -35%
https://www.farmaciarosario.com.br//valsartana-80mg-30comprimidos,"R$ 64,21","R$ 41,73", -35%
https://www.farmaciarosario.com.br//janumet-xr-50-500mg-60comprimidos,"R$ 318,60","R$ 238,95", -25%
https://www.farmaciarosario.com.br//diovan-hct-160mg-125mg-14-comprimidos,"R$ 74,40","R$ 59,52", -20%
https://www.farmaciarosario.com.br//cloridrato-de-verapamil-120mg-20comprimidos,"R$ 47,93","R$ 31,15", -35%
https://www.farmaciarosario.com.br//glimepirida-4mg-30comprimidos,"R$ 50,32","R$ 38,99", -23%
https://www.farmaciarosario.com.br//atenolol-100mg-30-comprimidos-302805,"R$ 51,33","R$ 33,36", -35%
https://www.farmaciarosario.com.br//plaketar-250mg-30-capsulas,"R$ 97,36","R$ 77,88", -20%
https://www.farmaciarosario.com.br//pantoprazol-40mg-28capsulas,"R$ 93,11","R$ 37,24", -60%
https://www.farmaciarosario.com.br//amaryl-2mg-30comprimidos,"R$ 62,11","R$ 50,93", -18%
https://www.farmaciarosario.com.br//losartana-potassica-hidroclorotiazida-50-125mg-30comprimidos-369806,"R$ 58,99","R$ 41,29", -30%
https://www.farmaciarosario.com.br//lipiblock-120mg-30-comprimidos,"R$ 149,94","R$ 122,95", -18%
https://www.farmaciarosario.com.br//hyperium-1mg-30comprimidos,"R$ 133,78","R$ 113,00", -16%
https://www.farmaciarosario.com.br//apixabana-5mg-20comprimidos-revestido,"R$ 78,70","R$ 55,09", -30%
https://www.farmaciarosario.com.br//cloridrato-de-metformina-500mg-30comprimidos-262676,"R$ 9,65","R$ 9,65",
https://www.farmaciarosario.com.br//irbesartana-hct-300-125mg-30comprimidos,"R$ 128,83","R$ 128,83",
https://www.farmaciarosario.com.br//klev-20mg-14comprimidos,"R$ 71,38","R$ 71,38",
https://www.farmaciarosario.com.br//novanlo-5mg-90comprimidos,"R$ 273,38","R$ 214,79", -21%
https://www.farmaciarosario.com.br//divelol-625mg-60comprimidos,"R$ 70,74","R$ 58,01", -18%
https://www.farmaciarosario.com.br//klev-10mg-30comprimidos,"R$ 145,67","R$ 128,19", -12%
https://www.farmaciarosario.com.br//lanz-15mg-14capsulas,"R$ 44,06","R$ 38,77", -12%
https://www.farmaciarosario.com.br//vabam-20mg-30-comprimidos,"R$ 181,50","R$ 121,61", -33%
https://www.farmaciarosario.com.br//monocordil-retard-50mg-30capsulas,"R$ 86,89","R$ 67,95", -22%
https://www.farmaciarosario.com.br//benzol-400mg-suspesao-10ml,"R$ 22,05","R$ 18,52", -16%
https://www.farmaciarosario.com.br//atenolol-50mg-60-comprimidos,"R$ 59,56","R$ 38,71", -35%
https://www.farmaciarosario.com.br//zentel-suspensao-10ml,"R$ 20,35","R$ 17,91", -12%
https://www.farmaciarosario.com.br//anlodipino-losartana-5mg-100mg-30-comprimidos,"R$ 49,56","R$ 32,21", -35%
https://www.farmaciarosario.com.br//kombiglyze-xr-5-1000mg-30comprimidos,"R$ 246,92","R$ 207,22", -16%
https://www.farmaciarosario.com.br//volare-80mg-solucao-injetavel-2-seringas-08ml-cada,"R$ 327,97","R$ 327,97",
https://www.farmaciarosario.com.br//clazi-xr-30mg-60comprimidos,"R$ 69,12","R$ 61,61", -11%
https://www.farmaciarosario.com.br//secnidal-1000mg-2comprimidos,"R$ 48,88","R$ 43,01", -12%
https://www.farmaciarosario.com.br//accu-fine-agulha-para-caneta-4mm-com-100-unidades,"R$ 83,90","R$ 83,90",
https://www.farmaciarosario.com.br//pentoxifilina-400mg-20-comprimidos,"R$ 55,68","R$ 36,20", -35%
https://www.farmaciarosario.com.br//monocordil-20mg-20comprimidos,"R$ 16,64","R$ 14,89", -11%
https://www.farmaciarosario.com.br//glimepirida-4mg-30comprimidos-352968,"R$ 60,51","R$ 27,23", -55%
https://www.farmaciarosario.com.br//aval-80mg-30comprimidos,"R$ 55,85","R$ 45,65", -18%
https://www.farmaciarosario.com.br//piotaz-30mg-30comprimidos,"R$ 96,31","R$ 73,40", -24%
https://www.farmaciarosario.com.br//clexane-safety-lock-60mg-solucao-inj-2-seringas,"R$ 252,67","R$ 220,15", -13%
https://www.farmaciarosario.com.br//pantoprazol-40mg-28-capsulas,"R$ 48,86","R$ 23,40", -52%
https://www.farmaciarosario.com.br//prazol-30mg-14capsulas,"R$ 61,45","R$ 50,39", -18%
https://www.farmaciarosario.com.br//ziprol-40mg-28comprimidos,"R$ 69,10","R$ 65,61", -5.0%
https://www.farmaciarosario.com.br//rivaroxabana-15mg-30-comprimidos-507551,"R$ 207,41","R$ 103,71", -50%
https://www.farmaciarosario.com.br//cloridrato-de-pioglitazona-45mg-15comprimidos-423851,"R$ 145,38","R$ 82,90", -43%
https://www.farmaciarosario.com.br//apidra-100ui-ml-solucao-injetavel-com-10ml,"R$ 151,02","R$ 122,85", -19%
https://www.farmaciarosario.com.br//atlansil-200mg-20comprimidos,"R$ 45,61","R$ 41,23", -10%
https://www.farmaciarosario.com.br//leverctin-6mg-4-comprimidos-vencimento-31-01-23,"R$ 42,91","R$ 12,87", -70%
https://www.farmaciarosario.com.br//rivar-20mg-30comprimidos,"R$ 135,77","R$ 122,19", -10%
https://www.farmaciarosario.com.br//saliqua-300iu-150mcg-solucao-injetavel-3ml,"R$ 231,66","R$ 180,32", -22%
https://www.farmaciarosario.com.br//losartana-potassica-50mg-60comprimidos,"R$ 24,39","R$ 12,03", -51%
https://www.farmaciarosario.com.br//carvedilol-3125-mg-30-comprimidos,"R$ 76,59","R$ 51,07", -33%
https://www.farmaciarosario.com.br//olsar-20mg-30comprimidos,"R$ 45,55","R$ 39,29", -14%
https://www.farmaciarosario.com.br//lansoprazol-30mg-28comprimidos,"R$ 204,79","R$ 102,40", -50%
https://www.farmaciarosario.com.br//tanakan-80mg-30comprimidos,"R$ 218,47","R$ 200,99", -8.0%
https://www.farmaciarosario.com.br//glimepirida-4mg-60comprimidos,"R$ 94,55","R$ 57,15", -40%
https://www.farmaciarosario.com.br//famox-40mg-10comprimidos,"R$ 51,74","R$ 50,09",
https://www.farmaciarosario.com.br//losartana-potassica-50mg-30comprimidos,"R$ 12,23","R$ 9,17", -25%
https://www.farmaciarosario.com.br//aprozide-irbesartana-300mg-hidroclorotiazida-125mg-30comprimidos,"R$ 212,65","R$ 170,12", -20%
https://www.farmaciarosario.com.br//cimetidina-200mg-20comprimidos,"R$ 28,82","R$ 21,62", -25%
https://www.farmaciarosario.com.br//famox-40mg-30comprimidos,"R$ 102,44","R$ 90,15", -12%
https://www.farmaciarosario.com.br//glicolive-1500mg-30env-4g,"R$ 176,77","R$ 150,25", -15%
https://www.farmaciarosario.com.br//rivaxa-15mg-30comprimidos,"R$ 43,80","R$ 40,91", -6.6%
https://www.farmaciarosario.com.br//dispetic-40mg-60comprimidos,"R$ 108,70","R$ 108,70",
https://www.farmaciarosario.com.br//hipericin-30capsulas,"R$ 116,16","R$ 116,16",
https://www.farmaciarosario.com.br//indapamida-15mg-30comprimidos-465215,"R$ 33,43","R$ 27,42", -18%
https://www.farmaciarosario.com.br//jogger-500mg-400mg-90capsulas,"R$ 189,39","R$ 189,39",
https://www.farmaciarosario.com.br//xafac-20-mg-28-comprimidos,"R$ 182,12","R$ 151,80", -17%
https://www.farmaciarosario.com.br//insulina-humulin-n-100ui-3ml-2-refis,"R$ 88,30","R$ 65,09", -26%
https://www.farmaciarosario.com.br//selozok-fix-50-5mg-30comprimidos,"R$ 88,68","R$ 69,22", -22%
https://www.farmaciarosario.com.br//atensina-200mg-30comprimidos,"R$ 15,44","R$ 12,82", -17%
https://www.farmaciarosario.com.br//cloridrato-de-pioglitazona-15mg-15comprimidos,"R$ 70,39","R$ 52,79", -25%
https://www.farmaciarosario.com.br//miocardil-30mg-30-comprimidos,"R$ 64,52","R$ 41,94", -35%
https://www.farmaciarosario.com.br//hidroclorotiazida-50mg-20comprimidos,"R$ 8,79","R$ 7,03", -20%
https://www.farmaciarosario.com.br//cloridrato-de-propafenona-300mg-30comprimidos-465337,"R$ 73,85","R$ 38,64", -48%
https://www.farmaciarosario.com.br//succinato-de-metoprolol-25mg-30comprimidos-447339,"R$ 23,35","R$ 14,53", -38%
https://www.farmaciarosario.com.br//pantoprazol-20mg-28comprimidos-396230,"R$ 31,37","R$ 20,19", -36%
https://www.farmaciarosario.com.br//pantozol-20mg-28capsulas,"R$ 241,24","R$ 188,17", -22%
https://www.farmaciarosario.com.br//diamox-250mg-25comprimidos-fl,"R$ 21,73","R$ 18,04", -17%
https://www.farmaciarosario.com.br//losartana-potassica-50mg-30comprimidos-453947,"R$ 12,17","R$ 6,19", -49%
https://www.farmaciarosario.com.br//picbam-25mg-60comprimidos,"R$ 277,79","R$ 277,79",
https://www.farmaciarosario.com.br//pantoprazol-40mg-28-capsulas-507588,"R$ 50,96","R$ 24,40", -52%
https://www.farmaciarosario.com.br//aprozide-300mg-28-comprimidos,"R$ 100,24","R$ 80,19", -20%
https://www.farmaciarosario.com.br//maleato-de-enalapril-hidroclorotiazida-20-125mg-30comprimidos,"R$ 87,79","R$ 44,69", -49%
https://www.farmaciarosario.com.br//atenolol-clortalidona-100mg-25mg-30-comprimidos-321893,"R$ 52,66","R$ 34,23", -35%
https://www.farmaciarosario.com.br//maleato-de-enalapril-10mg-30comprimidos,"R$ 20,96","R$ 8,69", -59%
https://www.farmaciarosario.com.br//succinato-de-metoprolol-25mg-30comprimidos,"R$ 21,97","R$ 14,88", -32%
https://www.farmaciarosario.com.br//omeprazol-20mg-28capsulas-270164,"R$ 28,92","R$ 21,69", -25%
https://www.farmaciarosario.com.br//orlistate-120mg-84capsulas,"R$ 373,03","R$ 169,39", -55%
https://www.farmaciarosario.com.br//cloridrato-de-metformina-850mg-30comprimidos,"R$ 11,16","R$ 11,16",
https://www.farmaciarosario.com.br//proctosan-pomada-20g-6-aplicadores,"R$ 39,99","R$ 22,99", -43%
https://www.farmaciarosario.com.br//xigduo-xr-10-1000-30comprimidos,"R$ 249,54","R$ 202,43", -19%
https://www.farmaciarosario.com.br//zarmine-25mg-30comprimidos,"R$ 31,42","R$ 28,90", -8.0%
https://www.farmaciarosario.com.br//concardio-5mg-30comprimidos,"R$ 97,71","R$ 69,04", -29%
https://www.farmaciarosario.com.br//januvia-100mg-14-comprimido,"R$ 152,23","R$ 124,83", -18%
https://www.farmaciarosario.com.br//olmy-anlo-40mg-5mg-30comprimidos,"R$ 96,30","R$ 90,26", -6.3%
https://www.farmaciarosario.com.br//pantoprazol-40mg-14-comprimidos,"R$ 43,39","R$ 32,54", -25%
https://www.farmaciarosario.com.br//aceclofenaco-creme-30g,"R$ 28,87","R$ 21,66", -25%
https://www.farmaciarosario.com.br//besilato-de-anlodipino-10mg-30comprimidos-470362,"R$ 24,43","R$ 15,88", -35%
https://www.farmaciarosario.com.br//glifage-xr-750mg-30comprimidos,"R$ 38,57","R$ 29,64", -23%
https://www.farmaciarosario.com.br//vasopril-plus-10-25mg-60comprimidos,"R$ 108,66","R$ 86,93", -20%
https://www.farmaciarosario.com.br//nootropil-800mg-30capsulas,"R$ 44,92","R$ 40,07", -11%
https://www.farmaciarosario.com.br//cloridrato-de-metformina-500mg-30comprimidos,"R$ 9,43","R$ 5,66", -40%
https://www.farmaciarosario.com.br//betadine-24mg-60comprimidos,"R$ 76,91","R$ 65,85", -14%
https://www.farmaciarosario.com.br//artrosil-160mg-20capsulas,"R$ 75,59","R$ 64,25", -15%
https://www.farmaciarosario.com.br//divelol-125mg-60comprimidos,"R$ 70,74","R$ 57,38", -19%
https://www.farmaciarosario.com.br//glimepirida-2mg-30comprimidos-507573,"R$ 23,38","R$ 15,19", -35%
https://www.farmaciarosario.com.br//ginkgo-vital-120mg-30comprimidos,"R$ 66,54","R$ 46,58", -30%
https://www.farmaciarosario.com.br//ancoron-200mg-30comprimidos,"R$ 51,68","R$ 42,77", -17%
https://www.farmaciarosario.com.br//losec-mups-20mg-14-comprimidos-revestidos,"R$ 243,85","R$ 195,08", -20%
https://www.farmaciarosario.com.br//aradois-100mg-30comprimidos,"R$ 141,82","R$ 107,98", -24%
https://www.farmaciarosario.com.br//berin-life-cha-500ml,"R$ 47,90","R$ 47,90",
https://www.farmaciarosario.com.br//lercanidipino-10mg-30-comprimidos,"R$ 107,42","R$ 107,42",
https://www.farmaciarosario.com.br//roxflan-10mg-30comprimidos,"R$ 57,21","R$ 46,10", -19%
https://www.farmaciarosario.com.br//artico-30-saches-maracuja,"R$ 201,70","R$ 161,36", -20%
https://www.farmaciarosario.com.br//carvedilol-625-30-comprimidos,"R$ 51,57","R$ 38,67", -25%
https://www.farmaciarosario.com.br//concardio-25mg-30comprimidos,"R$ 83,93","R$ 59,97", -29%
https://www.farmaciarosario.com.br//nexium-20mg-14comprimidos,"R$ 91,02","R$ 74,65", -18%
https://www.farmaciarosario.com.br//amlovasc-5mg-30comprimidos,"R$ 19,89","R$ 12,93", -35%
https://www.farmaciarosario.com.br//nimegon-met-50-500mg-56-comprimidos,"R$ 316,92","R$ 259,87", -18%
https://www.farmaciarosario.com.br//atenolol-clortalidona-100-25mg-60comprimidos,"R$ 101,03","R$ 65,67", -35%
https://www.farmaciarosario.com.br//carvedilol-125mg-30comprimidos,"R$ 56,29","R$ 23,75", -58%
https://www.farmaciarosario.com.br//betadine-16mg-30comprimidos,"R$ 28,78","R$ 26,08", -9.4%
https://www.farmaciarosario.com.br//arpadol-400mg-30comprimidos,"R$ 108,46","R$ 82,34", -24%
https://www.farmaciarosario.com.br//toujeo-300u-ml-15ml,"R$ 280,82","R$ 199,94", -29%
https://www.farmaciarosario.com.br//caneta-insulina-novopen-4,"R$ 227,92","R$ 227,92",
https://www.farmaciarosario.com.br//aval-160mg-30comprimidos,"R$ 55,85","R$ 47,51", -15%
https://www.farmaciarosario.com.br//atenolol-clortalidona-50mg-125mg-30-comprimidos,"R$ 34,31","R$ 22,30", -35%
https://www.farmaciarosario.com.br//furosemida-40mg-20-comprimidos,"R$ 7,88","R$ 5,98", -24%
https://www.farmaciarosario.com.br//pantocal-40mg-28comprimidos,"R$ 194,76","R$ 159,70", -18%
https://www.farmaciarosario.com.br//tenadren-80-125mg-30comprimidos,"R$ 24,90","R$ 20,42", -18%
https://www.farmaciarosario.com.br//lixiana-60mg-30comprimidos,"R$ 339,43","R$ 275,89", -19%
https://www.farmaciarosario.com.br//maleato-de-enalapril-10mg-30comprimidos-338224,"R$ 8,28","R$ 6,10", -26%
https://www.farmaciarosario.com.br//pradaxa-75mg-30capsulas,"R$ 195,17","R$ 156,14", -20%
https://www.farmaciarosario.com.br//esio-20mg-28comprimidos,"R$ 88,73","R$ 71,20", -20%
https://www.farmaciarosario.com.br//glibenclamida-5mg-30comprimido,"R$ 13,85","R$ 8,31", -40%
https://www.farmaciarosario.com.br//carvedilol-125mg-30-comprimidos,"R$ 59,44","R$ 44,58", -25%
https://www.farmaciarosario.com.br//atenolol-25mg-30-comprimidos,"R$ 6,58","R$ 4,28", -35%
https://www.farmaciarosario.com.br//rivaroxabana-15mg-14-comprimidos,"R$ 110,29","R$ 110,29",
https://www.farmaciarosario.com.br//asea-hct-40-125mg-30comprimidos,"R$ 84,04","R$ 68,29", -19%
https://www.farmaciarosario.com.br//asea-hct-20-125mg-30comprimidos,"R$ 84,04","R$ 66,29", -21%
https://www.farmaciarosario.com.br//propranolol-40mg-30comprimidos-351409,"R$ 8,39","R$ 2,53", -70%
https://www.farmaciarosario.com.br//meritor-4-1000mg-30comprimidos,"R$ 79,55","R$ 64,68", -19%
https://www.farmaciarosario.com.br//atenolol-50mg-30-comprimidos-363105,"R$ 17,09","R$ 11,11", -35%
https://www.farmaciarosario.com.br//ginkomed-80mg-30-comprimidos,"R$ 34,52","R$ 26,03", -25%
https://www.farmaciarosario.com.br//bart-h-300-125mg-30comprimidos,"R$ 138,26","R$ 110,61", -20%
https://www.farmaciarosario.com.br//aradois-50mg-90comprimidos,"R$ 168,70","R$ 134,96", -20%
https://www.farmaciarosario.com.br//losartana-potassica-50mg-30comprimidos-338187,"R$ 8,85","R$ 7,25", -18%
https://www.farmaciarosario.com.br//minri-20mg-45ml,"R$ 28,99","R$ 26,96", -7.0%
https://www.farmaciarosario.com.br//cloridrato-de-metformina-xr-500mg-60comprimidos,"R$ 18,79","R$ 11,27", -40%
https://www.farmaciarosario.com.br//volare-20mg-solucao-injetavel-2-seringas-02ml-cada,"R$ 79,10","R$ 79,10",
https://www.farmaciarosario.com.br//losartana-hidroclorotiazida-100mg-25mg-30-comprimidos,"R$ 97,35","R$ 63,28", -35%
https://www.farmaciarosario.com.br//candesartana-hidroclotiazida-16mg-125mg-30capsulas,"R$ 90,87","R$ 49,59", -45%
https://www.farmaciarosario.com.br//nicotinell-ades-7mg-24horas-7-adesivos,"R$ 65,17","R$ 65,17",
https://www.farmaciarosario.com.br//clazi-xr-60mg-30comprimidos,"R$ 79,19","R$ 47,42", -40%
https://www.farmaciarosario.com.br//brasart-160mg-60comprimidos,"R$ 86,43","R$ 86,43",
https://www.farmaciarosario.com.br//invokana-300mg-30comprimidos,"R$ 284,69","R$ 249,87", -12%
https://www.farmaciarosario.com.br//metformina-1g-liberacao-prolongada-30-comprimidos,"R$ 30,77","R$ 20,00", -35%
https://www.farmaciarosario.com.br//eliquis-5mg-20comprimidos,"R$ 123,26","R$ 103,54", -16%
https://www.farmaciarosario.com.br//olmesartana-medoxomila-hidroclorotiazida-40-25mg-30comprimidos,"R$ 62,11","R$ 45,96", -26%
https://www.farmaciarosario.com.br//holmes-40mg-30comprimidos,"R$ 47,89","R$ 42,29", -12%
https://www.farmaciarosario.com.br//angipress-cd-50-125mg-30comprimidos,"R$ 41,76","R$ 35,50", -15%
https://www.farmaciarosario.com.br//fluxocor-20mg-30comprimidos,"R$ 50,04","R$ 40,03", -20%
https://www.farmaciarosario.com.br//esomex-20mg-56comprimidos,"R$ 185,69","R$ 165,28", -11%
https://www.farmaciarosario.com.br//varicell-phyto-30capsulas,"R$ 57,12","R$ 55,30",
https://www.farmaciarosario.com.br//lansoprazol-30mg-28capsulas,"R$ 102,05","R$ 71,44", -30%
https://www.farmaciarosario.com.br//venocur-fit-2632mg-30comprimidos,"R$ 69,57","R$ 60,89", -12%
https://www.farmaciarosario.com.br//cloridrato-de-propafenona-300mg-60comprimidos,"R$ 170,26","R$ 110,67", -35%
https://www.farmaciarosario.com.br//clopidogrel-75mg-28-comprimidos-507307,"R$ 67,38","R$ 53,90", -20%
https://www.farmaciarosario.com.br//glimepirida-2mg-30comprimidos-507346,"R$ 41,40","R$ 26,90", -35%
https://www.farmaciarosario.com.br//dicloridrato-de-betaistina-16mg-30comprimidos,"R$ 27,65","R$ 19,36", -30%
https://www.farmaciarosario.com.br//olmy-anlo-20mg-5mg-30-comprimidos,"R$ 85,19","R$ 70,26", -18%
https://www.farmaciarosario.com.br//seloken-100mg-30comprimidos,"R$ 56,20","R$ 46,16", -18%
https://www.farmaciarosario.com.br//orlistate-120mg-84-capsulas,"R$ 373,03","R$ 261,12", -30%
https://www.farmaciarosario.com.br//xakilis-25mg-60comprimidos-revestido,"R$ 279,78","R$ 279,78",
https://www.farmaciarosario.com.br//divelol-3125mg-60-comprimidos,"R$ 70,74","R$ 56,60", -20%
https://www.farmaciarosario.com.br//meleato-enalap-10mg-30comprimidos,"R$ 10,92","R$ 10,92",
https://www.farmaciarosario.com.br//ginkoba-120mg-30comprimidos,"R$ 100,41","R$ 92,38", -8.0%
https://www.farmaciarosario.com.br//fluxocor-40mg-30comprimidos,"R$ 52,56","R$ 46,25", -12%
https://www.farmaciarosario.com.br//atenolol-100mg-30-comprimidos-430760,"R$ 38,13","R$ 24,78", -35%
https://www.farmaciarosario.com.br//faxxa-20mg-28cpr,"R$ 176,18","R$ 158,56", -10%
https://www.farmaciarosario.com.br//biotonico-fontoura-multivitaminico-zero-acucar-morango-60comprimidos-mastigaveis,"R$ 31,90","R$ 31,90",
https://www.farmaciarosario.com.br//diltiazem-30mg-50comprimidos-468890,"R$ 23,43","R$ 20,62", -12%
https://www.farmaciarosario.com.br//losartana-potassica-hidroclorotiazida-100-25mg-60comprimidos,"R$ 194,61","R$ 126,50", -35%
https://www.farmaciarosario.com.br//indapamida-15mg-60comprimidos,"R$ 62,80","R$ 34,54", -45%
https://www.farmaciarosario.com.br//volare-40mg-solucao-injetavel-10-seringas-04ml-cada,"R$ 805,42","R$ 805,42",
https://www.farmaciarosario.com.br//tanisea-20mg-45ml,"R$ 40,81","R$ 35,91", -12%
https://www.farmaciarosario.com.br//carvedilol-25mg-30comprimidos-447914,"R$ 99,88","R$ 74,92", -25%
https://www.farmaciarosario.com.br//dicloridrato-de-betaistina-24mg-30comprimidos-460623,"R$ 31,67","R$ 25,34", -20%
https://www.farmaciarosario.com.br//plavix-75mg-14-comprimidos,"R$ 121,25","R$ 97,00", -20%
https://www.farmaciarosario.com.br//bolt-30capsulas,"R$ 80,96","R$ 64,77", -20%
https://www.farmaciarosario.com.br//volare-20mg-solucao-injetavel-6-seringas-02ml-cada,"R$ 237,30","R$ 237,30",
https://www.farmaciarosario.com.br//ictus-3125mg-30comprimidos,"R$ 49,01","R$ 39,21", -20%
https://www.farmaciarosario.com.br//dicloridrato-de-betaistina-24mg-60comprimidos,"R$ 58,17","R$ 27,97", -52%
https://www.farmaciarosario.com.br//velunid-450-50mg-60comprimidos,"R$ 138,25","R$ 111,94", -19%
https://www.farmaciarosario.com.br//losartana-potassica-hidroclorotiazida-50-125mg-30comprimidos,"R$ 60,05","R$ 38,39", -36%
https://www.farmaciarosario.com.br//apidra-100ui-ml-solucao-injetavel-com-3ml-refil,"R$ 45,32","R$ 37,16", -18%
https://www.farmaciarosario.com.br//benicar-anlo-40-5mg-30comprimidos,"R$ 96,90","R$ 68,41", -29%
https://www.farmaciarosario.com.br//atenolol-50mg-30-comprimidos-302813,"R$ 26,87","R$ 17,47", -35%
https://www.farmaciarosario.com.br//nebilet-5mg-90comprimidos,"R$ 313,94","R$ 239,54", -24%
https://www.farmaciarosario.com.br//esomeprazol-magnesico-tri-hidratado-40mg-28-comprimidos,"R$ 288,07","R$ 187,25", -35%
https://www.farmaciarosario.com.br//nicotinell-ades-21mg-24horas-7-adesivos,"R$ 71,36","R$ 57,09", -20%
https://www.farmaciarosario.com.br//onglyza-25mg-28comprimidos,"R$ 165,19","R$ 135,46", -18%
https://www.farmaciarosario.com.br//cilostazol-100mg-60comprimidos-512262,"R$ 52,89","R$ 52,89",
https://www.farmaciarosario.com.br//apixabana-25mg-60comprimidos-revestido,"R$ 236,12","R$ 236,12",
https://www.farmaciarosario.com.br//norvasc-5mg-60comprimidos,"R$ 171,01","R$ 140,23", -18%
