url,preco com desconto,preco sem desconto
https://www.santoremedio.com.br/alcool-70-gl-adv-30ml,"R$ 4,12","R$ 4,49"
https://www.santoremedio.com.br/kuramed-sept-c-30ml-cim,"R$ 6,58","R$ 12,69"
https://www.santoremedio.com.br/sulf-neomicina-bacitracina-pomada-ems-15g,"R$ 7,99","R$ 9,59"
https://www.santoremedio.com.br/oximetro-de-pulso-portatil-azul-medlevensohn-un,"R$ 229,99","R$ 229,99"
https://www.santoremedio.com.br/curativo-transparente-voike-40un,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/curativo-p-ferimentos-voike-16un,"R$ 5,49","R$ 5,49"
https://www.santoremedio.com.br/atad-crepe-6cmx180m-c-1un-saf,"R$ 0,96","R$ 1,69"
https://www.santoremedio.com.br/atad-crep-10cmx18m-c-1un-san,"R$ 1,42","R$ 4,15"
https://www.santoremedio.com.br/atadura-crepe-13-fios-8cmx18m-voike,"R$ 1,99","R$ 1,99"
https://www.santoremedio.com.br/soro-fisiologico-voike-250ml,"R$ 4,99","R$ 4,99"
https://www.santoremedio.com.br/balsamo-bengue-025g-025g-ems-caixa-com-1-bisnaga-60g,"R$ 54,29","R$ 54,29"
https://www.santoremedio.com.br/urucum-screen-paraf-bronz-fps2-180g-pro,"R$ 17,99","R$ 17,99"
https://www.santoremedio.com.br/oximetro-de-dedo-modelo-at-101c,"R$ 225,99","R$ 225,99"
https://www.santoremedio.com.br/arnica-liquida-pharmakos-d-amazonia-30ml,"R$ 7,14","R$ 7,14"
https://www.santoremedio.com.br/glicerina-locao-para-corpo-foliatum-100ml,"R$ 5,99","R$ 5,99"
https://www.santoremedio.com.br/solucao-fisiologica-09-farmax-100ml,"R$ 4,46","R$ 4,46"
https://www.santoremedio.com.br/termometro-clin-dig-branco-hc070,"R$ 18,59","R$ 18,59"
https://www.santoremedio.com.br/oximetro-de-pulso-de-dedo-yk-83b,"R$ 132,05","R$ 152,99"
https://www.santoremedio.com.br/educador-postural-kestal-bege-g,"R$ 89,99","R$ 89,99"
https://www.santoremedio.com.br/munhequeira-elastica-ajustavel-preta-kestal-1par,"R$ 30,99","R$ 30,99"
https://www.santoremedio.com.br/arnica-em-gel-pharmakos-d-amazonia-30g,"R$ 6,27","R$ 6,27"
https://www.santoremedio.com.br/fledoid-300-40g-gel,"R$ 21,72","R$ 21,72"
https://www.santoremedio.com.br/fledoid-5mg-farmoquimica-caixa-com-1-bisnaga-40g,"R$ 26,99","R$ 26,99"
https://www.santoremedio.com.br/arnica-em-gel-pharmakos-d-amazonia-220g,"R$ 11,70","R$ 11,70"
https://www.santoremedio.com.br/comp-gaze-esteril-11fios-c-10un-saf,"R$ 2,49","R$ 2,49"
https://www.santoremedio.com.br/curativo-cremer-embalagem-10un,"R$ 5,19","R$ 5,19"
https://www.santoremedio.com.br/gliconato-clorex-voike-spray-1pc-60ml,"R$ 10,99","R$ 10,99"
https://www.santoremedio.com.br/suporte-para-ombro-tamanho-gg-kestal,"R$ 80,49","R$ 80,49"
https://www.santoremedio.com.br/tipoia-velpeau-estofada-bilateral-kestal-1un,"R$ 64,99","R$ 64,99"
https://www.santoremedio.com.br/salonpas-gel-mentol-hisamitsu-caixa-contendo-bisnaga-com-20g,"R$ 16,49","R$ 16,49"
https://www.santoremedio.com.br/esparadrapo-impermeavel-branco-12cmx45m-voike,"R$ 4,99","R$ 4,99"
https://www.santoremedio.com.br/fita-microporosa-12cm-x45m-voike,"R$ 5,99","R$ 5,99"
https://www.santoremedio.com.br/violeta-genciana-solucao-c-30ml-unp,"R$ 3,59","R$ 3,59"
https://www.santoremedio.com.br/fita-microporosa-voike-25cm-x45m,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/fita-microporosa-5cm-x45m-voike,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/curativos-transparentes-respiraveis-voike-10un,"R$ 2,99","R$ 2,99"
https://www.santoremedio.com.br/algodao-hidrofilo-voike-25g,"R$ 2,99","R$ 2,99"
https://www.santoremedio.com.br/algodao-quadrado-voike-50un,"R$ 12,99","R$ 12,99"
https://www.santoremedio.com.br/calcanheira-masculina-dr-scholl-s-massaging-gel-1un,"R$ 54,49","R$ 54,49"
https://www.santoremedio.com.br/dr-scholls-for-her-calcan-tiras-1un-sco,"R$ 44,99","R$ 44,99"
https://www.santoremedio.com.br/palmilha-dr-scholls-masculina-massaging-gel-1-unidade,"R$ 102,59","R$ 102,59"
https://www.santoremedio.com.br/joelheira-longa-lisa-preto-tamanho-p-ksn035-kestal-1un,"R$ 34,99","R$ 34,99"
https://www.santoremedio.com.br/gliconato-clorex-voike-spray-1pc-30ml,"R$ 4,34","R$ 6,49"
https://www.santoremedio.com.br/traumac-sport-ice-125ml-cat,"R$ 33,69","R$ 33,69"
https://www.santoremedio.com.br/cloreto-de-magnesia-p-a-catarinense-em-po-33g,"R$ 9,99","R$ 9,99"
https://www.santoremedio.com.br/atad-cicatrisa-elast-10cmx45m-1un,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/munhequeira-neo-cremer-ajust-preta-unico,"R$ 29,69","R$ 29,69"
https://www.santoremedio.com.br/pasta-d-agua-cimed-com-100g,"R$ 17,12","R$ 17,12"
https://www.santoremedio.com.br/curativo-cicatrisan-pele-c-10un-san,"R$ 1,60","R$ 4,95"
https://www.santoremedio.com.br/fita-micro-25mmx45m-saf,"R$ 9,79","R$ 12,99"
https://www.santoremedio.com.br/pasta-dagua-80g-ntf,"R$ 6,17","R$ 7,98"
https://www.santoremedio.com.br/esparadrapo-salvelox-10cmx3m-crm,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/sol-fisiologica-100ml-unp,"R$ 1,59","R$ 3,99"
https://www.santoremedio.com.br/atad-crepe-8cmx180m-c-1un-saf,"R$ 1,08","R$ 3,99"
https://www.santoremedio.com.br/aliviol-arnica-ice-tubo-aerossol-cifarma-120ml,"R$ 15,98","R$ 15,98"
https://www.santoremedio.com.br/gel-para-massagear-pharmakos-icegell-refresco-220g,"R$ 10,60","R$ 10,60"
https://www.santoremedio.com.br/efederm-creme-55g,"R$ 31,89","R$ 31,89"
https://www.santoremedio.com.br/iodopovidona-pvpi-10-pc-100ml-unp,"R$ 8,95","R$ 8,95"
https://www.santoremedio.com.br/pomada-neomicina-bacitracina-5mg-250ui-15g,"R$ 10,31","R$ 10,31"
https://www.santoremedio.com.br/atad-cysne-08cm-x-1-80m-c-1un-crm,"R$ 2,49","R$ 2,49"
https://www.santoremedio.com.br/curativo-superfl-gran-joel-coto-8un-nex,"R$ 31,69","R$ 31,69"
https://www.santoremedio.com.br/curativo-ap-d-agua-12un-nex,"R$ 18,99","R$ 18,99"
https://www.santoremedio.com.br/curativo-superfl-redondo-15un-nex,"R$ 15,59","R$ 15,59"
https://www.santoremedio.com.br/curativo-tradicionais-35un-nex,"R$ 10,99","R$ 10,99"
https://www.santoremedio.com.br/munhequeira-ajustavel-neolight-kestal,"R$ 24,99","R$ 24,99"
https://www.santoremedio.com.br/curativo-nexcare-tegaderm-s-pad-4un-nex,"R$ 24,79","R$ 24,79"
https://www.santoremedio.com.br/tipoia-ortopedica-simples-azul-m,"R$ 32,99","R$ 32,99"
https://www.santoremedio.com.br/tipoia-ortopedica-simples-azul-p,"R$ 32,99","R$ 32,99"
https://www.santoremedio.com.br/fita-nexcare-pel-sensivel-25mmx1-35-nex,"R$ 26,39","R$ 26,39"
https://www.santoremedio.com.br/bolsa-termica-em-gel-cremer-400g,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/curativo-cremer-joelho-cotovelo-c-6un,"R$ 19,89","R$ 19,89"
https://www.santoremedio.com.br/flexive-bisnaga-com-25g,"R$ 44,99","R$ 44,99"
https://www.santoremedio.com.br/luva-proced-pp-descarp-100un-crm,"R$ 94,16","R$ 102,99"
https://www.santoremedio.com.br/mascara-tnt-cirurgica-tripla-azul-multilaser-50un,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/mascara-descartavel-tripla-cor-preta-omar-50un,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/kit-masc-fiber-rosa-cla-sport-30-filtros,"R$ 45,62","R$ 79,90"
https://www.santoremedio.com.br/mascara-cirurg-infantil-desc-bola-50un,"R$ 29,87","R$ 32,90"
https://www.santoremedio.com.br/mascara-cirurg-infantil-desc-preta-50un,"R$ 25,03","R$ 32,90"
https://www.santoremedio.com.br/kit-masc-fiber-cinza-sport-30-filtros,"R$ 45,62","R$ 79,90"
https://www.santoremedio.com.br/respirador-3m-p-particulas-9823-pff2,"R$ 11,99","R$ 11,99"
https://www.santoremedio.com.br/mascara-nebulizador-omrom,"R$ 19,34","R$ 26,99"
https://www.santoremedio.com.br/gel-antisseptico-hi-clean-algodao-70ml,"R$ 20,99","R$ 20,99"
https://www.santoremedio.com.br/alcool-spray-70o-inpm-antisseptico-adv-farma-frasco-30ml,"R$ 6,99","R$ 6,99"
https://www.santoremedio.com.br/gel-ant-hi-clean-bols-extr-algas-602g,"R$ 13,99","R$ 13,99"
https://www.santoremedio.com.br/gel-ant-nouvelle-64ml,"R$ 2,42","R$ 3,99"
https://www.santoremedio.com.br/mascara-cirurgica-descartavel-tripla-com-elastico-talge-50un,"R$ 14,49","R$ 14,49"
https://www.santoremedio.com.br/alcool-antissept-purell-avanc-jelly-30ml,"R$ 10,99","R$ 10,99"
https://www.santoremedio.com.br/masc-pff2-n95-flex-maker-branca,"R$ 2,62","R$ 6,09"
https://www.santoremedio.com.br/mascara-cirurgica-tripla-camada-com-elastico-50unidades,"R$ 49,49","R$ 49,49"
https://www.santoremedio.com.br/mascara-descartavel-tripla-branca-50un,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/mascara-tricoline-algodao-dupla-fac-1un,"R$ 7,37","R$ 12,99"
https://www.santoremedio.com.br/mascara-cirurgica-selada-com-50-unidades,"R$ 43,99","R$ 43,99"
https://www.santoremedio.com.br/gel-antisseptico-hi-clean-extrato-de-rosas-500ml,"R$ 21,99","R$ 21,99"
https://www.santoremedio.com.br/gel-antisseptico-hi-clean-jelly-holder-extrato-de-rosas-70ml,"R$ 13,99","R$ 13,99"
https://www.santoremedio.com.br/mascara-protecao-neopreme-por-natur-1un,"R$ 6,05","R$ 8,15"
https://www.santoremedio.com.br/luva-vinil-p-com-po-100un-tgh,"R$ 97,40","R$ 104,99"
https://www.santoremedio.com.br/luva-vinil-p-sem-po-100un-tgh,"R$ 97,40","R$ 111,00"
https://www.santoremedio.com.br/pulseira-de-biosseguran-masker-rosa-pink,"R$ 15,21","R$ 20,99"
https://www.santoremedio.com.br/mascara-fishing-co-reutiliz-prot-uv-1un,"R$ 9,99","R$ 9,99"
https://www.santoremedio.com.br/luvas-latex-talge-c-po-tam-m-100un,"R$ 22,99","R$ 22,99"
https://www.santoremedio.com.br/mascara-protecao-uatt-p-1un,"R$ 4,22","R$ 7,99"
https://www.santoremedio.com.br/mascara-slow-prot-facial,"R$ 8,97","R$ 13,99"
https://www.santoremedio.com.br/spray-antissep-that-girl-p-maos-110ml,"R$ 18,54","R$ 22,99"
https://www.santoremedio.com.br/luva-nitrilica-rosa-m-sem-po-100un-tgh,"R$ 132,21","R$ 152,99"
https://www.santoremedio.com.br/masc-protecao-that-girl-adesiva-rosa,"R$ 17,21","R$ 19,99"
https://www.santoremedio.com.br/masc-cirurgica-descarpack-tripla-c-50un,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/kit-mascaras-protecao-masc-game-geek-3un,"R$ 22,09","R$ 24,90"
https://www.santoremedio.com.br/conj-mascara-g-e-porta-alcool-gel-1un,"R$ 28,27","R$ 38,77"
https://www.santoremedio.com.br/masc-azul-protecao-respiratoria,"R$ 11,97","R$ 26,99"
https://www.santoremedio.com.br/luva-latex-c-po-p-100un,"R$ 24,90","R$ 24,90"
https://www.santoremedio.com.br/nutren-nestle-control-baun-c-6un-200ml,"R$ 89,99","R$ 89,99"
https://www.santoremedio.com.br/espacador-p-medicamento-multilaser,"R$ 38,99","R$ 38,99"
https://www.santoremedio.com.br/roupa-intima-bigfraldal-moviment-g-xg-16unidades,"R$ 53,99","R$ 53,99"
https://www.santoremedio.com.br/tiras-teste-accu-chek-active-2x50un-rcd,"R$ 153,99","R$ 153,99"
https://www.santoremedio.com.br/kit-medidor-de-glicemia-guide-me-accu-chek-50-tiras,"R$ 134,99","R$ 134,99"
https://www.santoremedio.com.br/kit-accu-chek-ap-active-50tiras-rcd,"R$ 130,49","R$ 130,49"
https://www.santoremedio.com.br/kit-medidor-glicose-lite-ght,"R$ 64,69","R$ 64,69"
https://www.santoremedio.com.br/umidific-ultrass-allergy-free-filter-3l,"R$ 180,19","R$ 180,19"
https://www.santoremedio.com.br/fralda-pants-discreet-black-p-m-16unidades,"R$ 44,99","R$ 44,99"
https://www.santoremedio.com.br/roupa-intima-pants-ultra-dermacare-tamanho-g-eg-tena-16un,"R$ 64,99","R$ 64,99"
https://www.santoremedio.com.br/tiras-reag-p-medic-de-glic-c-50un-gth,"R$ 66,99","R$ 66,99"
https://www.santoremedio.com.br/tiras-g-tech-free-1-50un,"R$ 74,99","R$ 74,99"
https://www.santoremedio.com.br/kit-nebulizador-md-turbo-1000-infantil-3-itens,"R$ 14,99","R$ 14,99"
https://www.santoremedio.com.br/tiras-de-glicose-on-call-plus-ii-50-unidades,"R$ 76,99","R$ 76,99"
https://www.santoremedio.com.br/tiras-reagente-teste-contour-plus-50un,"R$ 169,99","R$ 169,99"
https://www.santoremedio.com.br/roupa-intima-tena-pants-nude-g-eg-8unidades,"R$ 34,99","R$ 34,99"
https://www.santoremedio.com.br/roup-p-incont-tena-dermacare-p-m-24unidades,"R$ 95,99","R$ 95,99"
https://www.santoremedio.com.br/roupa-intima-dermacare-g-eg-tena-pants-8un,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/umidificador-de-ar-ultrassonico-branco-fisher-price-hc115,"R$ 225,49","R$ 225,49"
https://www.santoremedio.com.br/ensure-po-c-fos-banana-400g-pbm-abt,"R$ 92,19","R$ 92,19"
https://www.santoremedio.com.br/fralda-geriatrica-bigfral-classica-econ-md-22unidades,"R$ 45,99","R$ 45,99"
https://www.santoremedio.com.br/fralda-geriatrica-bigfral-classica-econ-gd-20unidades,"R$ 45,99","R$ 45,99"
https://www.santoremedio.com.br/esparadrapo-voike-imerpem-5cmx45m,"R$ 9,49","R$ 9,49"
https://www.santoremedio.com.br/curativos-nexcare-embalagem-1-unidade,"R$ 13,26","R$ 19,99"
https://www.santoremedio.com.br/munhequeira-c-tala-punho-bilateral-preto,"R$ 52,49","R$ 52,49"
https://www.santoremedio.com.br/clinara-oleo-hidratante-100ml-cfs,"R$ 15,99","R$ 15,99"
https://www.santoremedio.com.br/oleo-essencial-girassol-100ml,"R$ 11,79","R$ 11,79"
https://www.santoremedio.com.br/curativos-band-aid-ferimentos-com-16-unidades,"R$ 8,89","R$ 8,89"
https://www.santoremedio.com.br/curativo-cremer-hidro-p-acnes-e-esp-24un,"R$ 10,67","R$ 15,19"
https://www.santoremedio.com.br/oleo-essencial-girassol-200ml,"R$ 18,09","R$ 18,09"
https://www.santoremedio.com.br/solucao-fisiologica-sorimax-500ml,"R$ 10,98","R$ 10,98"
https://www.santoremedio.com.br/tala-curt-kestal-p-punho-bilateral-g,"R$ 49,99","R$ 49,99"
https://www.santoremedio.com.br/curativo-band-aid-transparente-com-10-unidades,"R$ 7,09","R$ 7,09"
https://www.santoremedio.com.br/permanganato-de-potassio-100mg-com-10-unidades,"R$ 2,99","R$ 2,99"
https://www.santoremedio.com.br/eletroestimulador-tens-g-tech-gth,"R$ 167,99","R$ 167,99"
https://www.santoremedio.com.br/tala-polegar-ajustavel-neolight-kestal,"R$ 42,49","R$ 42,49"
https://www.santoremedio.com.br/termometro-clin-dig-colorido-hc171,"R$ 14,99","R$ 14,99"
https://www.santoremedio.com.br/joelheira-ajustavel-c-reforco-preto,"R$ 64,99","R$ 64,99"
https://www.santoremedio.com.br/joelheira-c-orificio-e-reforco-bege-g,"R$ 39,99","R$ 39,99"
https://www.santoremedio.com.br/mascara-descartavel-tripla-rosa-50un,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/mascara-descartavel-tripla-azul-50un,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/espuma-above-antisseptica-150ml,"R$ 9,99","R$ 9,99"
https://www.santoremedio.com.br/gel-ant-hi-clean-extr-algodao-70ml,"R$ 6,85","R$ 6,85"
https://www.santoremedio.com.br/explante-antioxidante-60caps-crf,"R$ 242,83","R$ 242,83"
https://www.santoremedio.com.br/fixa-derme-colage-hialur-vitam-c-45gomas,"R$ 97,74","R$ 97,74"
https://www.santoremedio.com.br/milimetric-skincare-c-30caps-cmd,"R$ 94,80","R$ 94,80"
https://www.santoremedio.com.br/colageno-vitamine-se-25g-anti-age-210g,"R$ 154,99","R$ 154,99"
https://www.santoremedio.com.br/colageno-para-articulacao-nouve-collagen-ha-30-saches,"R$ 149,90","R$ 187,89"
https://www.santoremedio.com.br/dermup-supreme-verisol-frutas-vermelhas-maxinutri-com-30un,"R$ 91,66","R$ 91,66"
https://www.santoremedio.com.br/dermup-suprme-verisol-5g-limao-mxn,"R$ 86,99","R$ 86,99"
https://www.santoremedio.com.br/form-beleza-colag-aci-hial-choc-200g,"R$ 89,99","R$ 89,99"
https://www.santoremedio.com.br/suplemento-em-po-eximia-firmalize-age-complex-30-saches,"R$ 154,99","R$ 154,99"
https://www.santoremedio.com.br/semble-collagen-profuse-30-saches-ach,"R$ 42,47","R$ 113,99"
https://www.santoremedio.com.br/imecap-redutor-med-anticelul-170g-dvc,"R$ 74,79","R$ 74,79"
https://www.santoremedio.com.br/fixa-derme-com-45-gomas-mastigaveis,"R$ 75,99","R$ 75,99"
https://www.santoremedio.com.br/colageno-equaliv-30sa-atg,,
https://www.santoremedio.com.br/acido-hialuronico-catarinense-150mg-30-capsulas,"R$ 94,39","R$ 94,39"
https://www.santoremedio.com.br/suplemento-alimentar-brilhese-pele-e-olhos-liffe-30-capsulas,"R$ 58,39","R$ 58,39"
https://www.santoremedio.com.br/semilla-sabon-mousse-bebe-150ml-cfe,"R$ 39,99","R$ 39,99"
https://www.santoremedio.com.br/umidita-infantil-locao-hidratante-120ml,"R$ 79,99","R$ 79,99"
https://www.santoremedio.com.br/skinphil-loc-kids-200ml-cmd,"R$ 54,99","R$ 54,99"
https://www.santoremedio.com.br/sab-cetrilan-100g,"R$ 55,89","R$ 55,89"
https://www.santoremedio.com.br/protetor-solar-infantil-anthelios-fps60-com-120g,"R$ 116,59","R$ 116,59"
https://www.santoremedio.com.br/protetor-solar-episol-sec-oc-claro-fps60-mantecorp-60ml,"R$ 87,99","R$ 87,99"
https://www.santoremedio.com.br/protetor-solar-facial-sec-oc-pele-oleosa-fps-60-episol-60g,"R$ 87,99","R$ 87,99"
https://www.santoremedio.com.br/protetor-solar-imecap-actsun-fps60-50g-dvc,"R$ 38,59","R$ 38,59"
https://www.santoremedio.com.br/protetor-solar-episol-color-tom-5-negro-fps70-40ml-hpd,"R$ 89,90","R$ 89,90"
https://www.santoremedio.com.br/vichy-capital-soleil-uvglow-fps60-m-n-40g,"R$ 72,99","R$ 99,39"
https://www.santoremedio.com.br/animativ-cab-e-unhas-c-30cap-gel-atg,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-sol-ant-idad-fps60-cor2-0-40g,"R$ 99,09","R$ 99,09"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-sol-ant-idad-fps60-cor5-0-40g,"R$ 85,99","R$ 98,99"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-ant-idade-fps60-40g,"R$ 98,99","R$ 98,99"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-purify-fps70-40g,"R$ 99,89","R$ 99,89"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-purify-clara-fps70-40g,"R$ 99,89","R$ 99,89"
https://www.santoremedio.com.br/lumier-aox-c-30caps,"R$ 94,99","R$ 94,99"
https://www.santoremedio.com.br/protetor-solar-adcos-stick-ult-b-fps50-c-12g,"R$ 149,00","R$ 149,00"
https://www.santoremedio.com.br/protetor-solar-adcos-po-comp-trans-fps50-c-11g,"R$ 229,00","R$ 229,00"
https://www.santoremedio.com.br/protetor-solar-stick-fps-55-fp-uva-19-peach-adcos-tubo-17g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/protetor-solar-adcos-stick-nude-fps80-c-17g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/protetor-solar-la-roche-s-cor-fps80-40g,"R$ 91,99","R$ 91,99"
https://www.santoremedio.com.br/protetor-solar-shiseido-sun-lotion-spf50-150ml,"R$ 211,99","R$ 211,99"
https://www.santoremedio.com.br/hidratese-hidratacao-da-pele-liffe-30-capsulas,"R$ 66,39","R$ 66,39"
https://www.santoremedio.com.br/revitalize-liffe-cab-e-unhas-c-30cpas,"R$ 77,99","R$ 77,99"
https://www.santoremedio.com.br/kera-fort-tabs-la-kesia-30-comprimidos,"R$ 99,49","R$ 99,49"
https://www.santoremedio.com.br/imecap-hair-solic-organic-c-60-caps,"R$ 69,19","R$ 69,19"
https://www.santoremedio.com.br/episol-smart-com-cor-fps50-40ml-hpd,"R$ 69,90","R$ 89,29"
https://www.santoremedio.com.br/prot-sol-adcos-stick-ult-incol-fps50-15g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/kera-fort-tabs-la-kesia-60-comprimidos,"R$ 119,99","R$ 119,99"
https://www.santoremedio.com.br/imecap-hair-cab-e-barbas-men-c-60caps,"R$ 74,89","R$ 74,89"
https://www.santoremedio.com.br/protetor-solar-facial-color-tom-n2-claro-fps70-episol-40ml,"R$ 89,90","R$ 89,90"
https://www.santoremedio.com.br/protetor-solar-intense-fps-50-episol-mantecorp-200ml,"R$ 74,90","R$ 99,90"
https://www.santoremedio.com.br/photoage-dermage-stick-color-fps99-med-int,"R$ 127,59","R$ 127,59"
https://www.santoremedio.com.br/prot-sol-adcos-mous-min-peach-fps50c-50g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/anthelios-airli-fps50-cor4-0-40ml-lrp,"R$ 79,90","R$ 79,90"
https://www.santoremedio.com.br/protetor-solar-nestra-min-fps70-120ml,"R$ 89,99","R$ 89,99"
https://www.santoremedio.com.br/episol-ac-fps-30-bg-60ml-hpd,"R$ 85,39","R$ 85,39"
https://www.santoremedio.com.br/collagen-protein-abacaxi-e-hort-40g,"R$ 12,59","R$ 12,59"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-purify-media-fps70-40g,"R$ 99,89","R$ 99,89"
https://www.santoremedio.com.br/vichy-capital-soleil-fps-50-hydra-matte-cor-4-0-30g,"R$ 64,89","R$ 64,89"
https://www.santoremedio.com.br/vichy-capital-soleil-hydra-matte-fps50-moren-30g,"R$ 64,89","R$ 64,89"
https://www.santoremedio.com.br/vitalen-beauty-sabor-morango-300g,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/protetor-solar-episol-acqua-fps60-c-60ml-hpd,"R$ 89,59","R$ 89,59"
https://www.santoremedio.com.br/episol-mineral-c-cor-fps30-60ml,"R$ 89,39","R$ 89,39"
https://www.santoremedio.com.br/protetor-solar-ultra-co-fps60-cor3-0-30g,"R$ 74,90","R$ 74,90"
https://www.santoremedio.com.br/protetor-solar-ultra-co-fps60-cor5-0-30g,"R$ 74,90","R$ 74,90"
https://www.santoremedio.com.br/harmonize-liffe-equili-disposic-c-30caps,"R$ 58,39","R$ 58,39"
https://www.santoremedio.com.br/imecap-hair-cabelos-e-unhas-fqm-60-capsulas,"R$ 59,99","R$ 59,99"
https://www.santoremedio.com.br/prot-sol-adcos-stick-ult-nude-fps50-15g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/physical-matte-uv-d-spf50-30ml-skc,"R$ 227,99","R$ 227,99"
https://www.santoremedio.com.br/protetor-solar-facial-actsun-fps-60-morena-imecap-50g,"R$ 30,07","R$ 42,59"
https://www.santoremedio.com.br/pantogar-neo-60-caps,"R$ 129,99","R$ 145,59"
https://www.santoremedio.com.br/episol-color-clara-loc-fps-30-40g,"R$ 84,49","R$ 84,49"
https://www.santoremedio.com.br/protetor-solar-facial-anthelios-xl-protect-fps30-40g,"R$ 74,49","R$ 74,49"
https://www.santoremedio.com.br/sunmax-sensitive-family-gel-cr-fps-30-160g,"R$ 108,46","R$ 115,99"
https://www.santoremedio.com.br/vitamune-cbelos-e-unhas-cimed-com-30-capsulas,"R$ 14,41","R$ 14,41"
https://www.santoremedio.com.br/protetor-solar-filtrum-vit-gel-creme-hidratante-fps50-120g,"R$ 79,99","R$ 79,99"
https://www.santoremedio.com.br/protetor-solar-anthelios-airlicium-fps30-50g,"R$ 77,49","R$ 77,49"
https://www.santoremedio.com.br/umidita-rosto-fps-25-libbs-50ml,"R$ 62,99","R$ 62,99"
https://www.santoremedio.com.br/protetor-solar-com-cor-libbs-filtrum-color-fps-50-60g,"R$ 75,89","R$ 75,89"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-fps30-c-cor-40g,"R$ 64,99","R$ 73,99"
https://www.santoremedio.com.br/vichy-ideal-soleil-hid-soft-fps70-200ml,"R$ 134,99","R$ 134,99"
https://www.santoremedio.com.br/eximia-fortalize-kera-d-30-comprimidos,"R$ 124,99","R$ 124,99"
https://www.santoremedio.com.br/sunmax-mate-aveludado-fps30-50g,"R$ 76,59","R$ 76,59"
https://www.santoremedio.com.br/ensolei-compact-color-fps-50-10g-profuse,"R$ 97,19","R$ 97,19"
https://www.santoremedio.com.br/biotina-maxinutri-60-capsulas,"R$ 39,95","R$ 39,95"
https://www.santoremedio.com.br/hairskin-femme-maxinutri-90-capsulas,"R$ 46,24","R$ 46,24"
https://www.santoremedio.com.br/hairskin-nails-men-maxinutri-com-90-capsulas,"R$ 46,24","R$ 46,24"
https://www.santoremedio.com.br/ensolei-extreme-color-fps90-60g-ach,"R$ 93,99","R$ 93,99"
https://www.santoremedio.com.br/isdin-foto-spot-prevent-frasco-50ml-isd,"R$ 164,99","R$ 164,99"
https://www.santoremedio.com.br/prot-sol-neostra-min-ser-oilcn-fps30-40g,"R$ 88,59","R$ 88,59"
https://www.santoremedio.com.br/prot-sol-adcos-mous-min-nude-fps50-c-50g,"R$ 159,00","R$ 159,00"
https://www.santoremedio.com.br/vichy-ideal-soleil-clarify-clara-fps-60-40g,"R$ 98,99","R$ 98,99"
https://www.santoremedio.com.br/protetor-solar-facial-vichy-soleil-clarify-media-40g,"R$ 98,99","R$ 98,99"
https://www.santoremedio.com.br/protetor-solar-episol-po-tom-5-negro-fps50-10g-hpd,"R$ 147,59","R$ 147,59"
https://www.santoremedio.com.br/protetor-solar-episol-po-tom-2-claro-fps50-10g-hpd,"R$ 147,59","R$ 147,59"
https://www.santoremedio.com.br/episol-color-morena-po-compacto-fps-50-10g,"R$ 147,59","R$ 147,59"
https://www.santoremedio.com.br/anthelios-xl-fps-70-la-roche-posay-protetor-solar-120ml,"R$ 87,39","R$ 87,39"
https://www.santoremedio.com.br/protetor-solar-xl-protetor-solar-corp-fps30-200ml,"R$ 107,49","R$ 107,49"
https://www.santoremedio.com.br/nouve-biotin-cabelo-pele-e-unha-mantecorp-30-capsulas,"R$ 147,89","R$ 147,89"
https://www.santoremedio.com.br/prot-sol-min-flu-hid-cor-ros-fps30-120ml,"R$ 76,99","R$ 76,99"
https://www.santoremedio.com.br/episol-sec-oc-fps-60-60g,"R$ 89,90","R$ 89,90"
https://www.santoremedio.com.br/protetor-solar-episol-sec-oc-fps-99-bg-60g-hpd,"R$ 99,90","R$ 99,90"
