productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Pomada Reparadora Eucerin Aquaphor Dia e Noite 49g,Eucerin,https://www.drogariasaopaulo.com.br/pomada-reparadora-eucerin-aquaphor-49g/p,"Aquaphor, tem a combinação de 7 ativos com ação calmante para alívio imediato, ação reparadora e hidratante. Auxilia na reparação da pele seca, sua fórmula atua como uma proteção para diversos tipos de necessidades como: queimaduras leves, fricção de roupas, pele sensibilizada, cicatrizes, pele seca, mãos e cutículas ressecadas, assaduras, tatuagem, arranhões, pés e calcanhares ressecados*. Aquaphor é indicado para peles extremamente secas e age formando uma barreira protetora, deixando-a macia e com aparência saudável. *Uso em pele íntegra*.\r\n\r\nPara peles ressecadas e extremamente ressecadas.\r\n\r\nAplique sempre que necessário nas áreas afetadas. Não use em feridas abertas. Uso em pele íntegra.\r\n\r\nUso externo. Em caso de irritação, suspenda o uso e procure orientação médica. Manter em local seco e arejado, ao abrigo de luz e fora do alcance de crianças. Não armazenar acima de 25ºC.",696056,4005800223136,81.39,81.39,81.39,true
Vitamina D Dprev Todo Dia 2000UI 30 Cápsulas,Myralis,https://www.drogariasaopaulo.com.br/dprev-todo-dia-2000ui-com-30cp-/p,Dprev Todo Dia 2000UI 30 Cápsulas,683035,7898430194634,46.69,46.69,46.69,true
"Sulfato de Salbutamol 0,48mg/mL Genérico Prati 120ml",Prati Donaduzzi,https://www.drogariasaopaulo.com.br/sulfato-de-salbutamol-2-0mg-ml-generico-prati-120ml/p,"Sulfato de Salbutamol 0,48mg/ml Genérico Prati 120ml é um medicamento indicado para o controle e prevenção do ataque asmático e proporciona alívio do espasmo brônquico associado às crises de asma, bronquite crônica e enfisema. O sulfato de salbutamol pertence a um grupo de medicamentos chamados broncodilatadores. O salbutamol relaxa a musculatura das paredes dos brônquios, ajudando a abrir as vias respiratórias e tornando mais fácil a entrada e a saída de ar dos pulmões. Alivia o aperto no peito, o chiado e a tosse, facilitando a respiração. O tempo para início de ação do sulfato de salbutamol xarope é cerca de 30 minutos.Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica ou do cirurgião dentista.",538671,7899547502565,5.69,7.56,5.69,true
Corus 25mg 30 Comprimidos Revestidos,Biosintética,https://www.drogariasaopaulo.com.br/corus-25mg-30-comprimidos-revestidos/p,Corus é indicado para tratar hipertensão (pressão alta) e insuficiência cardíaca (enfraquecimento do coração). Corus reduz o risco de derrame (acidente vascular cerebral) e de ataque cardíaco (infarto do miocárdio),424935,7896181920397,46.76,51.7,46.76,true
Thioctacid 600mg Mylan 30 Comprimidos,Mylan,https://www.drogariasaopaulo.com.br/thioctacid-600mg-merck-30-comprimidos/p,"Thioctacid 600mg Mylan 30 Comprimidos melhora o funcionamento de determinados nervos que se encontram prejudicados pelo diabetes, atuando sobre sintomas como queimação, dormência ou formigamento. O consumo regular de bebidas alcoólicas pode prejudicar o sucesso do tratamento com Thioctacid. Assim, recomenda-se que pacientes com polineuropatia diabética evitem bebidas alcoólicas o máximo possível, mesmo durante os intervalos de tratamento.",201103,7898560665097,159.99,211.8,159.99,true
Uro Vaxom 6mg Apsen 30 Cápsulas,Aspen Pharma,https://www.drogariasaopaulo.com.br/uro-vaxom-6mg-apsen-30-capsulas/p,"Uro Vaxom 6mg Apsen 30 Cápsulas é indicado como imunoterápico, no tratamento em longo prazo, para prevenção de infecções recorrentes do trato urinário inferior, não complicada, podendo também ser utilizado como co-medicação no tratamento de infecções agudas do trato urinário inferior, não complicada, devendo ser mantido após a fase aguda, no longo prazo.",189316,7896637023580,127.49,157.82,127.49,true
Colírio Ecofilm Latinofarma 5ml,Latinofarma,https://www.drogariasaopaulo.com.br/ecofilm-solucao-oftalmica-esteril-latinofarma-5ml/p,"Para o tratamento da melhora da irritação, ardor e secura dos olhos, que podem ser causados pela exposição ao vento, sol, calor, ar seco e também como protetor contra infecções oculares. É também indicado como lubrificante e reumidificante durante o uso de lentes de contato para aliviar o ressacamento, irritação, desconforto e coceira. Composição: Carmelose sódica 5 mg/ml Conteúdo da Embalagem 1 frasco 5 mL",142670,7896676433050,21.14,21.14,21.14,true
Creme Dental Prevent Antiplaca 90g,Colgate,https://www.drogariasaopaulo.com.br/creme-dental-prevent-anti-placa-90g/p,Pasta de dente Prevent Antiplaca possui ação antibacteriana que proporciona proteção e higiene para os dentes.,76180,7891528038704,16.69,16.69,16.69,true
Aplause 20mg Marjan 30 Comprimidos Revestidos,Marjan,https://www.drogariasaopaulo.com.br/aplause-20mg-marjan-30-comprimidos-revestidos/p,"Aplause é indicado para aliviar os sintomas da pré e pós-menopausa, como rubor (vermelhidão da pele), ondas de calor, suor excessivo, palpitações e alterações depressivas de humor e sono. Atua diminuindo os sintomas da pré e pós-menopausa. O efeito terapêutico geralmente é mais nítido após duas semanas de uso do medicamento, apresentando o efeito máximo dentro de oito semanas.",43958,7896226101156,109.49,133.27,109.49,true
"Rivotril 2,5mg Gotas Roche 20ml",Roche,https://www.drogariasaopaulo.com.br/rivotril-2-5mg-gotas-roche-20ml/p,"Rivotril está indicado como medicação de segunda linha em espasmos infantis (Síndrome de West). Em crises epilépticas clônicas (grande mal), parciais simples, parciais complexas e tônico-clônico generalizadas secundárias, Rivotril está indicado como tratamento de terceira linha. Não deve ser usado por pacientes com história de sensibilidade aos benzodiazepínicos ou a qualquer dos componentes da fórmula, por pacientes com insuficiência respiratória grave ou com insuficiência hepática grave. Pode ser usado em pacientes com glaucoma de ângulo aberto quando estão recebendo terapia apropriada, mas é contraindicado em glaucoma agudo de ângulo fechado.",35882,7898581710455,27.29,29.31,27.29,true
Furosemida 40mg Genérico Biosintética 30 Comprimidos,Biosintética,https://www.drogariasaopaulo.com.br/furosemida-40mg-30-comprimidos-generico/p,"Furosemida 40mg Genérico Biosintética 30 Comprimidos  é indicada no combate ao edema pulmonar associado a diversas patologias, como a insuficiência cardíaca ou doença hepática e renal. Também pode ser utilizada como medicação auxiliar na redução imediata da hipertensão arterial.",11258,7896181906582,6.69,20.42,6.69,true
Gel de Limpeza Facial Profunda Eau Thermale Avène Cleanance Intense Ácido Lático + Ácido Succínico 400g,Avène,https://www.drogariasaopaulo.com.br/gel-de-limpeza-profunda-eau-thermale-avene-cleanance-intens-darrow/p,"Cleanance Intense é um gel de limpeza profunda indicado para pele oleosa a acneica, com uma combinação exclusiva de ativos inovadores que reduzem a acne, evitam o efeito rebote e garantem ação antioleosidade prolongada.\nPrincipais benefícios:\n- Limpeza facial profunda.\n- Reduz a acne em 86%.\n- Evita o efeito rebote.\n- Reduz os poros em 83%.\n- Efeito antioleosidade prolongado.\nPrincipais ativos:\nÁcido lático 2%: limpeza profunda sem ressecar a pele.\nÁcido succínico 3%: inibe o desenvolvimento da bactéria causadora da acne.\nP-Refynil: mantém a aparência da pele mais uniforme.\nÁgua termal avène: ação antioxidante e calmante.\nCleanance Intense é indicado para pele oleosa e acneica.",814210,3282770144413,107.99,107.99,107.99,true
Sabonete Líquido Nivea Erva Doce Refil 200ml,Nivea,https://www.drogariasaopaulo.com.br/sabonete-liquido-nivea-erva-doce-refil-200ml/p,"NIVEA Sabonete Líquido Erva-Doce proporciona limpeza e hidratação, além de fragrância refrescante e duradoura. Sua fórmula líquida em embalagem econômica que rende até 60 banhos é ideal para o uso diário. NIVEA Erva-Doce cuida de você e do planeta, pois possui 76% menos plástico. Dermatologicamente testado, o NIVEA Refil Erva-Doce possui óleo essencial de amêndoas que deixa sua pele mais hidratada e macia, mantém o pH equilibrado e deixa uma incrível fragrância.   • Fragrância refrescante e duradoura de erva-doce   • Sensação de pele macia e hidratada  • Possui óleo essencial de amêndoas • Rende mais de 60 banhos (testado com 3ml na esponja)  • 76% menos plástico (comparado com a embalagem regular de 250ml)",713643,4005900734075,7.99,7.99,7.99,true
Kit Viagem Curaprox Escova Dental + Mini Creme Dental 10ml + Escova Interdental + Caixa,Curaprox,https://www.drogariasaopaulo.com.br/kit-viagem-curaprox-escova-dental-ultra-soft-cs5460--creme-dental-be-you-10ml-2-refis-interdentais-estojo/p,"O Kit Contém:   \n1 Escova de Dentes Curaprox CS5460 Dobrável  \n1 Mini Creme Dental Be You Curaprox – 10ml  \n1 Escova Interdental Curaprox  \n1 Caixa para Viagem  \nEsse kit é ideal para deixar na bolsa ou na sua necessaire de viagem pois não ocupa espaço! A escova Ultra Soft CS5460 são as únicas escovas flexíveis com 5.460 cerdas “ultrasoft” à base de CUREN®, um tipo de fibra mais fina e macia capaz de desorganizar totalmente a placa bacteriana sem causar injúrias ou traumatismos que provocam retrações gengivais.\nDesenvolvida para uma higiene oral totalmente atraumática. Com 5460 filamentos ativos ultrasoft possui ação seletiva sobre a placa bacteriana não provocando retração gengival em longo prazo.\nOs filamentos das cerdas das escovas são feitos de CUREN e mesmo molhados mantêm a sua superior firmeza original. Isto permite o uso de cerdas muito mais finas que possibilitam uma escovação profunda e com maciez.\nCom a sua cabeça pequena e compacta, a CURAPROX Sensitive limpa de forma mais intensa e suave. Ao escovar com a CURAPROX CS, a sua língua notará a diferença: os seus dentes ficarão mais limpos, lisos e parecerão mais brancos.",709930,7612412429039,67.19,83.99,67.19,true
Kit Creme Dental Oral-B Escudo Antiaçúcar 70g 3 Unidades,Oral B,https://www.drogariasaopaulo.com.br/kit-creme-dental-oral-b-escudo-antiacucar-70g-3-unidades/p,"Creme Dental Oral-B Escudo Antiaçúcar: AJUDA A PROTEGER CONTRA ÁCIDOS QUE DANIFICAM OS DENTES. Proteja seus dentes contra ácidos de bactérias que podem danificar o esmalte: O novo creme Oral-B Escudo Antiaçúcar protege e fortalece os dentes. Sua fórmula contém partículas minerais que são absorvidas pelo dente e formam um escudo contra ácidos das bactérias que danificam os dentes. Oral-B Escudo Antiaçúcar oferece: Proteção anticáries, Limpeza Profunda e Escudo Antiaçúcar. Para um cuidado bucal completo, use toda a família de produtos Oral-B e consulte um dentista regularmente.  • Ajuda a proteger contra ácidos que danificam os dentes• Proteção anticáries• Limpeza profunda• Escudo Antiaçúcar• Menta Suave",703621,7500435150286,9.69,9.69,9.69,true
Sabonete Barra Asepxia Detox Ação Purificante 80g,Asepxia,https://www.drogariasaopaulo.com.br/sabonete-facial-detox-asepxia-80gr-genomma/p,"• [AÇÃO PURIFICANTE] Limpa profundamente e purifica a pele sem ressecar, reduzindo a oleosidade e o brilho.   • [COMBATE E PREVINE CRAVOS E ESPINHAS] Desobstrui os poros reduzindo cravos e espinhas.   • [CARVÃO ATIVADO E ÁCIDO SALICÍLICO] Fórmula multibenefícios, enriquecida com carvão ativado e máxima concentração de ácido salicílico.   • [O PODER DO CARVÃO] Com o poder do carvão, um ingrediente de origem natural conhecido por remover impurezas e absorver a oleosidade. Sua pele fica mais saudável e bonita todos os dias.   • [USO DIÁRIO] Aplique com uma leve massagem no rosto úmido, de manhã e à noite, insistindo nas áreas com cravos e espinhas. Enxágue logo em seguida.   Asepxia® Sabonete ANTIACNE carvão detox limpa profundamente e PURIFICA a pele sem ressecar, desobstruindo os poros, REDUZINDO CRAVOS E ESPINHA e o excesso de oleosidade. Sua fórmula contém o poder do CARVÃO ATIVADO, um ingrediente de origem natural conhecido por remover impurezas e absorver a oleosidade. Sua pele fica mais saudável e bonita todos os dias. Disponível também na versão líquida",667625,7898636190874,13.69,15.99,13.69,true
Loção Hidratante Corporal Nivea Firmador Q10 + Vitamina C Todos Os Tipos De Pele 400ml,Nivea,https://www.drogariasaopaulo.com.br/locao-firmadora-nivea-body-q10-400ml/p,"Fórmula enriquecida com dois poderosos antioxidantes, Q10 e Vitamina C, que combatem os radicais livres, melhora visivelmente a firmeza e a elasticidade da pele em apenas 10 dias, além de prevenir a flacidez e hidratar a pele intensamente por 48 horas.    - Fórmula com Q10 e Vitamina C  - Firma visivelmente a pele e melhora sua elasticidade  - Previne a flacidez  - Ingredientes cuidadosamente selecionados  - Não contém ingredientes de origem animal  - Hidrata intensamente por 48 horas   INDICAÇÃO:  Todos os tipos de pele   MODO DE USO:   1) APLIQUE  Aplique o produto 2 vezes ao dia massageando a pele.   2) REPITA TODOS OS DIAS  Use o produto diariamente para garantir os resultados.    INGREDIENTES Aqua, Glycerin, Isopropyl Palmitate, Alcohol, Glyceryl Stearate SE, Glycyrrhetinyl Stearate, C12-15 Alkyl Benzoate, Dimethicone, Phenoxyethanol, Butyrospermum Parkii Butter, Tapioca Starch, Carbomer, Parfum, Creatine, Sodium Hydroxide, Ethylhexylglycerin, Sodium Cetearyl Sulfate, 1-Methylhydantoin-2-Imide, Carnitine, Ubiquinone, Linalool, Citronellol, Behenyl Alcohol, Alpha-Isomethyl Ionone   REGISTRO ANVISA: 25351.640569/2017-91",507342,4005900116192,42.69,42.69,42.69,true
Creme Dental Para Sensibilidade Colgate Sensitive Pro Alívio Repara Esmalte 110g,Colgate,https://www.drogariasaopaulo.com.br/creme-dental-colgate-pro-alivio-repara-esmalte-110g/p,"Esse creme dental para sensibilidade Colgate Sensitive Pro Alívio Repara Esmalte tem fórmula exclusiva Pro-Argin, que proporciona alívio instantâneo à dor da sensibilidade enquanto remineraliza o esmalte e faz seus dentes ficarem mais resistentes.\n\n\n\nBenefícios para você:\n\n?? Alívio imediato: o creme dental para sensibilidade Colgate Sensitive Pro Alívio trás alívio da sensibilidade 2x mais rápido (comparado com pastas de dente com nitrato de potássio).\n\n?? Dentes mais resistentes: remineraliza o esmalte e deixa os seus dentes mais resistentes.\n\n?? Proteção: bloqueia os canais expostos quando o esmalte do dente está danificado para que você tenha um alívio imediato à sensibilidade. Age para um sorriso saudável.\n\n?? Resultados: creme dental para sensibilidade com ação clinicamente comprovada.",494780,7891024100431,13.26,17.69,13.26,true
Gel Dental Colgate Tandy Tutti Frutti 50g,Tandy,https://www.drogariasaopaulo.com.br/gel-dental-tandy-tutti-frutti-50g/p,"A pasta de dente infantil Colgate Tandy foi desenvolvida especialmente para crianças e oferece proteção anticárie. Sua fórmula clinicamente comprovada, contém flúor ativo e baixa abrasividade que fortalece o esmalte dos dentes deixando-os fortes e saudáveis. O delicioso sabor suave de tutti frutti agrada as crianças e deixa seu filho com um hálito refrescante",145793,7891528038827,4.78,7.24,4.78,true
Shampoo Equilibrante Pantene Pro-V Miracles Equilíbrio Raiz e Pontas 510 ml,Pantene,https://www.drogariasaopaulo.com.br/shampoo-pantene-equilibrio-raiz-e-pontas-510ml/p,"Shampoo Pantene Equilíbrio para cabelos mistos e pontas ressecadas, com  óleo de baobá e algas marinhas 510 ml",805300,7500435209748,40.59,43.99,40.59,true
